index,index,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
1131,47748,SAU,Asia,Saudi Arabia,2021-01-20,365563.0,238.0,184.571,6338.0,3.0,4.857,10500.5,6.836,5.3020000000000005,182.054,0.086,0.14,0.83,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,11822912.0,52565.0,339.60400000000004,1.51,48120.0,1.382,0.004,274.1,tests performed,295530.0,37862.0,18187.0,0.85,522.0,52.78,34813867.0,15.322000000000001,31.9,3.295,1.845,49045.41099999999,32.3,259.538,17.72,1.8,25.4,41.34,2.7,75.13,0.853
1132,13641,HRV,Europe,Croatia,2021-01-20,226550.0,902.0,633.286,4711.0,27.0,34.143,55185.191,219.718,154.262,1147.55,6.577000000000001,8.317,0.81,899.0,23.82,2131.0,519.089,2838.847,244.947,1211.565,295.124,1134221.0,7068.0,276.284,1.722,5502.0,1.34,0.11900000000000001,8.4,people tested,54304.0,4374.0,2984.0,1.32,727.0,50.93,4105268.0,73.726,44.0,19.724,13.052999999999999,22669.797000000002,0.7,253.782,5.59,34.3,39.9,19.351,5.54,78.49,0.831
1133,15595,DJI,Africa,Djibouti,2021-01-20,5913.0,3.0,3.1430000000000002,61.0,0.0,0.0,5984.806,3.036,3.181,61.74100000000001,0.0,0.0,1.05,138.0,23.825,875.0,151.065,1923.631,179.628,861.935,148.809,11982820.0,26282.0,2068.785,4.537,81236.0,14.025,0.012,83.3,tests performed,185777.0,3215.0,7797.0,3.21,1346.0,37.96,988002.0,41.285,25.4,4.213,2.38,2705.406,22.5,258.03700000000003,6.05,1.7,24.5,4.4719999999999995,1.4,67.11,0.47600000000000003
1134,55497,TLS,Asia,Timor,2021-01-20,53.0,1.0,0.28600000000000003,71.0,0.0,0.0,40.199,0.758,0.217,1.0170000000000001,0.0,0.0,1.34,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,1625271.0,7229.0,23.285,0.10400000000000001,14759.0,0.21100000000000002,0.013000000000000001,76.0,tests performed,110000.0,77364.0,7143.0,1.27,825.0,49.07,1318442.0,87.176,18.0,3.556,1.8969999999999998,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625
1135,59514,VAT,Europe,Vatican,2021-01-20,27.0,0.0,0.0,620.0,0.0,0.0,33374.536,0.0,0.0,18.524,0.0,0.0,0.75,23891.0,72.178,128947.0,389.565,1273.0,3.846,33902.0,102.42200000000001,763950.0,6247.0,219.922,1.798,7065.0,2.0340000000000003,0.113,8.8,tests performed,17546374.0,1021093.0,913912.0,5.3,2761.0,22.22,809.0,22.662,23.1,4.394,2.62,2921.909,13.2,546.3,12.02,2.8,34.5,25.209,4.0,75.12,0.603
1136,15901,DMA,North America,Dominica,2021-01-20,113.0,3.0,0.5710000000000001,61.0,0.0,0.0,1569.641,41.672,7.938,61.74100000000001,0.0,0.0,1.05,138.0,23.825,875.0,151.065,1923.631,179.628,861.935,148.809,11982820.0,26282.0,2068.785,4.537,81236.0,14.025,0.012,83.3,tests performed,185777.0,3215.0,7797.0,3.21,1346.0,29.63,71991.0,98.56700000000001,25.4,4.213,2.38,9673.367,22.5,227.37599999999998,11.62,1.7,24.5,4.4719999999999995,3.8,75.0,0.715
1137,16228,DOM,North America,Dominican Republic,2021-01-20,198123.0,1532.0,1677.1429999999998,2470.0,9.0,6.0,18263.713,141.225,154.605,227.69400000000002,0.83,0.5529999999999999,1.05,138.0,23.825,875.0,151.065,1923.631,179.628,861.935,148.809,960804.0,8670.0,88.57,0.799,6400.0,0.59,0.24600000000000002,4.1,samples tested,185777.0,3215.0,7797.0,3.21,1346.0,70.37,10847904.0,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.181999999999995,1.6,74.08,0.736
1138,16555,ECU,South America,Ecuador,2021-01-20,234315.0,1747.0,1428.5710000000001,14437.0,55.0,29.714000000000002,13280.858999999999,99.01899999999999,80.971,818.2819999999999,3.117,1.6840000000000002,1.17,138.0,23.825,875.0,151.065,1923.631,179.628,861.935,148.809,766340.0,2612.0,43.43600000000001,0.14800000000000002,4817.0,0.273,0.24600000000000002,4.1,people tested,185777.0,3215.0,7797.0,3.21,1346.0,67.59,17643060.0,66.939,28.1,7.104,4.458,10581.936000000002,3.6,140.44799999999998,5.55,2.0,12.3,80.635,1.5,77.01,0.752
1139,47131,SMR,Europe,San Marino,2021-01-20,2815.0,12.0,13.142999999999999,65.0,0.0,0.0,82945.371,353.586,387.26099999999997,1915.257,0.0,0.0,1.16,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,804337.0,5538.0,62.1,0.428,4723.0,0.365,0.053,18.9,samples tested,1000000.0,39712.0,18182.0,0.69,125.0,69.44,33938.0,556.6669999999999,22.0,5.606,3.5639999999999996,56861.47,56.0,348.977,5.64,16.7,38.1,87.20200000000001,3.8,84.97,0.713
1140,16898,EGY,Africa,Egypt,2021-01-20,158963.0,789.0,892.0,8747.0,51.0,55.0,1553.368,7.71,8.717,85.475,0.498,0.537,1.08,138.0,23.825,875.0,151.065,1923.631,179.628,861.935,148.809,766340.0,2612.0,43.43600000000001,0.14800000000000002,4817.0,0.273,0.24600000000000002,4.1,people tested,185777.0,3215.0,7797.0,3.21,1346.0,65.74,102334403.0,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.82700000000001,1.6,71.99,0.696
1141,47422,STP,Africa,Sao Tome and Principe,2021-01-20,1170.0,19.0,9.286,17.0,0.0,0.0,5338.541,86.694,42.369,77.569,0.0,0.0,0.53,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,804337.0,5538.0,62.1,0.428,4723.0,0.365,0.053,18.9,samples tested,1000000.0,39712.0,18182.0,0.69,125.0,69.44,219161.0,212.84099999999998,18.7,2.886,2.162,3052.7140000000004,32.3,270.113,2.42,16.7,38.1,41.34,2.9,70.39,0.589
1142,48722,SYC,Africa,Seychelles,2021-01-20,762.0,16.0,21.429000000000002,2.0,0.0,0.14300000000000002,7748.6269999999995,162.701,217.903,20.338,0.0,1.453,0.34,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,2496125.0,10534.0,366.829,1.548,10283.0,1.511,0.165,6.1,people tested,13163.0,2187.0,1595.0,13.39,16219.0,54.63,98340.0,208.354,36.2,8.606,5.586,26382.287,1.1,242.648,10.55,7.1,35.7,97.719,3.6,73.4,0.797
1143,36669,MCO,Europe,Monaco,2021-01-20,1262.0,22.0,19.143,9.0,0.0,0.28600000000000003,32157.782000000003,560.595,487.791,229.334,0.0,7.28,1.54,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,3768743.0,19282.0,29.23,0.15,23500.0,0.182,0.41700000000000004,2.4,people tested,552335.0,51305.0,31765.0,0.43,246.0,51.85,39244.0,19347.5,37.6,10.864,6.955,5189.972,0.2,408.50199999999995,5.46,5.9,44.6,86.979,13.8,86.75,0.7
1144,12992,CRI,North America,Costa Rica,2021-01-20,187712.0,835.0,793.7139999999999,2492.0,15.0,15.429,36848.802,163.915,155.81,489.19199999999995,2.945,3.029,1.15,899.0,23.82,4848.0,128.451,2838.847,244.947,909.5239999999999,78.477,242306.0,3092.0,47.566,0.607,2589.0,0.508,0.294,3.4,people tested,24859.0,8786.0,2158.0,0.49,424.0,63.89,5094114.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,83.84100000000001,1.13,80.28,0.794
1145,13309,CIV,Africa,Cote d'Ivoire,2021-01-20,25597.0,214.0,175.429,142.0,0.0,0.28600000000000003,970.382,8.113,6.65,5.382999999999999,0.0,0.011000000000000001,1.34,899.0,23.82,4848.0,128.451,2838.847,244.947,909.5239999999999,78.477,302966.0,1729.0,11.485,0.066,2744.0,0.10400000000000001,0.062,16.0,samples tested,24859.0,8786.0,2158.0,0.49,424.0,17.59,26378275.0,76.399,18.7,2.9330000000000003,1.5819999999999999,3601.006,28.2,303.74,2.42,6.4,17.4,19.351,1.13,57.78,0.49200000000000005
1146,49384,SGP,Asia,Singapore,2021-01-20,59197.0,40.0,30.429000000000002,29.0,0.0,0.0,10118.552,6.837000000000001,5.2010000000000005,4.957,0.0,0.0,1.26,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,6061147.0,10534.0,1036.0330000000001,1.548,31995.0,5.468999999999999,0.001,1131.1,samples tested,6200.0,2800.0,2800.0,0.11,479.0,50.0,5850343.0,7915.731,42.4,12.922,7.0489999999999995,85535.383,52.2,92.243,10.99,5.2,28.3,19.275,2.4,83.62,0.932
1147,49019,SLE,Africa,Sierra Leone,2021-01-20,3030.0,0.0,20.429000000000002,77.0,0.0,0.0,379.843,0.0,2.5610000000000004,9.652999999999999,0.0,0.0,1.26,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,2496125.0,10534.0,366.829,1.548,10283.0,1.511,0.165,6.1,people tested,13163.0,2187.0,1595.0,13.39,16219.0,37.04,7976985.0,104.7,19.1,2.5380000000000003,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,3.6,54.7,0.419
1148,59828,VEN,South America,Venezuela,2021-01-20,121691.0,574.0,554.286,1122.0,6.0,5.428999999999999,4279.478,20.186,19.492,39.457,0.21100000000000002,0.191,1.0,23891.0,72.178,128947.0,389.565,1273.0,3.846,33902.0,102.42200000000001,763950.0,6247.0,219.922,1.798,7065.0,2.0340000000000003,0.113,8.8,tests performed,17546374.0,1021093.0,913912.0,5.3,2761.0,84.26,28435943.0,36.253,29.0,6.614,3.915,16745.022,13.2,204.85,6.47,2.8,34.5,25.209,0.8,72.06,0.7609999999999999
1149,12670,COG,Africa,Congo,2021-01-20,7709.0,0.0,78.429,114.0,0.0,0.28600000000000003,1397.0410000000002,0.0,14.213,20.659000000000002,0.0,0.052000000000000005,0.58,899.0,23.82,4848.0,128.451,2838.847,244.947,909.5239999999999,78.477,6743750.0,45641.0,132.535,0.897,42402.0,0.833,0.294,3.4,tests performed,15000000.0,8786.0,714286.0,1.04,496.0,43.52,5518092.0,15.405,19.0,3.4019999999999997,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,2.2,64.57,0.606
1150,50164,SLB,Oceania,Solomon Islands,2021-01-21,17.0,0.0,0.0,3284.0,27.0,0.0,24.75,0.0,0.0,1579.6570000000002,12.987,0.0,1.26,202.0,97.165,1192.0,573.371,113.89200000000001,54.784,743.294,357.536,759688.0,5384.0,365.42199999999997,2.59,4270.0,2.0540000000000003,0.23800000000000002,4.2,tests performed,47931.0,4062.0,2624.0,2.31,1262.0,33.33,686878.0,21.840999999999998,20.8,3.5069999999999997,2.043,2205.923,25.1,459.78,18.68,20.1,25.0,35.89,1.4,73.0,0.546
1151,49020,SLE,Africa,Sierra Leone,2021-01-21,3081.0,51.0,21.143,77.0,0.0,0.0,386.236,6.393,2.65,9.652999999999999,0.0,0.0,1.26,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,2496125.0,10534.0,366.829,1.548,10283.0,1.511,0.165,6.1,people tested,13163.0,2187.0,1595.0,13.39,16219.0,37.04,7976985.0,104.7,19.1,2.5380000000000003,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,19.275,3.6,54.7,0.419
1152,55192,THA,Asia,Thailand,2021-01-21,12795.0,0.0,192.143,71.0,0.0,0.28600000000000003,183.31,0.0,2.753,1.0170000000000001,0.0,0.004,1.34,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,1625271.0,7229.0,23.285,0.10400000000000001,14759.0,0.21100000000000002,0.013000000000000001,76.0,tests performed,110000.0,77364.0,7143.0,1.27,825.0,63.89,69799978.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.755
1153,38256,MMR,Asia,Myanmar,2021-01-21,136166.0,445.0,471.57099999999997,3013.0,16.0,14.429,2502.601,8.179,8.667,55.376000000000005,0.294,0.265,0.86,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,2172522.0,20694.0,39.929,0.38,19227.0,0.353,0.026000000000000002,38.4,samples tested,552335.0,51305.0,31765.0,0.43,246.0,75.93,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.28699999999999,0.9,67.13,0.578
1154,45806,RWA,Africa,Rwanda,2021-01-21,12170.0,310.0,264.857,162.0,9.0,4.143,939.6080000000001,23.934,20.449,12.508,0.695,0.32,1.21,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,804337.0,5538.0,62.1,0.428,4723.0,0.365,0.053,18.9,samples tested,1000000.0,39712.0,18182.0,0.69,125.0,35.19,12952209.0,494.869,20.3,2.9739999999999998,1.642,1854.211,56.0,191.375,4.28,4.7,21.0,4.617,8.05,69.02,0.524
1155,54808,TZA,Africa,Tanzania,2021-01-21,509.0,0.0,0.0,21.0,0.0,0.0,8.521,0.0,0.0,0.35200000000000004,0.0,0.0,-0.0,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,139990.0,953.0,5.877999999999999,0.04,911.0,0.038,0.005,212.6,people tested,110000.0,77364.0,7143.0,1.27,825.0,6.48,59734213.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.28799999999998,5.75,3.3,26.7,47.953,0.7,65.46,0.5379999999999999
1156,38570,NAM,Africa,Namibia,2021-01-21,31515.0,262.0,277.857,310.0,9.0,5.0,12403.007,103.11200000000001,109.353,122.00299999999999,3.542,1.9680000000000002,1.19,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,244182.0,1397.0,96.1,0.55,1768.0,0.696,0.172,5.8,samples tested,552335.0,51305.0,31765.0,0.43,246.0,41.67,2540916.0,3.0780000000000003,22.0,3.552,2.085,9541.808,13.4,243.81099999999998,3.94,9.7,34.2,44.6,0.9,63.71,0.647
1157,55498,TLS,Asia,Timor,2021-01-21,53.0,0.0,0.28600000000000003,71.0,0.0,0.0,40.199,0.0,0.217,1.0170000000000001,0.0,0.0,1.34,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,1625271.0,7229.0,23.285,0.10400000000000001,14759.0,0.21100000000000002,0.013000000000000001,76.0,tests performed,110000.0,77364.0,7143.0,1.27,825.0,49.07,1318442.0,87.176,18.0,3.556,1.8969999999999998,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.625
1158,52831,SUR,South America,Suriname,2021-01-21,7880.0,97.0,82.85700000000001,146.0,0.0,1.0,13432.566,165.35,141.24200000000002,248.877,0.0,1.705,1.42,2318.0,49.578,14951.0,319.775,94.631,2.024,1832.854,39.201,1522237.0,18050.0,71.089,0.843,15134.0,0.7070000000000001,0.046,21.7,tests performed,1103301.0,77364.0,61016.0,2.36,1305.0,63.89,586634.0,3.612,29.6,6.933,4.229,13767.118999999999,0.7,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.72
1159,56136,TTO,North America,Trinidad and Tobago,2021-01-21,7450.0,20.0,18.570999999999998,133.0,0.0,0.429,5323.3640000000005,14.290999999999999,13.27,95.035,0.0,0.306,0.86,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,79485.0,1930.0,56.79600000000001,1.379,389.0,0.278,0.047,21.1,people tested,110000.0,77364.0,7143.0,1.27,825.0,68.52,1399491.0,266.88599999999997,36.2,10.014,5.819,28763.071,49.2,228.467,10.97,0.9,14.2,89.443,3.0,73.51,0.784
1160,45492,RUS,Europe,Russia,2021-01-21,3616680.0,21544.0,22491.857000000004,66810.0,596.0,542.0,24782.906000000003,147.628,154.123,457.80800000000005,4.084,3.714,0.92,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,97641786.0,320711.0,669.08,2.198,430062.0,2.947,0.054000000000000006,18.6,tests performed,1000000.0,39712.0,18182.0,0.69,125.0,50.46,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,78.46300000000001,8.05,72.58,0.816
1161,43463,PER,South America,Peru,2021-01-21,1073214.0,0.0,4711.857,39044.0,0.0,92.14299999999999,32549.406000000003,0.0,142.905,1184.162,0.0,2.795,1.09,711.0,41.494,143.0,26.378,19.332,3.5660000000000003,106.833,19.706,2056026.0,224.0,62.357,0.006999999999999999,4497.0,0.136,0.222,4.5,tests performed,29548.0,1499.0,1271.0,0.58,249.0,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,21.6,79.602,1.6,76.74,0.75
1162,37955,MOZ,Africa,Mozambique,2021-01-21,30225.0,829.0,850.857,283.0,12.0,10.286,967.0319999999999,26.523000000000003,27.223000000000003,9.054,0.384,0.32899999999999996,1.16,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,308913.0,2569.0,9.883,0.08199999999999999,2245.0,0.07200000000000001,0.336,3.0,units unclear,552335.0,51305.0,31765.0,0.43,246.0,64.81,31255435.0,37.728,17.7,3.158,1.87,1136.103,62.9,329.94199999999995,3.3,5.1,29.1,12.227,0.7,60.85,0.43700000000000006
1163,49707,SVK,Europe,Slovakia,2021-01-21,231242.0,2464.0,1894.8570000000002,3801.0,64.0,77.286,42354.78400000001,451.31199999999995,347.066,696.199,11.722000000000001,14.155999999999999,1.11,1065.0,55.36,2980.0,545.823,19.332,3.5660000000000003,5310.204000000001,276.031,1634722.0,12124.0,299.41900000000004,2.221,9522.0,1.744,0.222,4.5,tests performed,72060.0,78.0,5681.0,1.32,1041.0,62.04,5459643.0,113.12799999999999,41.2,15.07,9.167,30155.152000000002,0.7,287.959,7.29,23.1,37.7,19.275,5.82,77.54,0.855
1164,46109,KNA,North America,Saint Kitts and Nevis,2021-01-21,35.0,0.0,0.14300000000000002,162.0,9.0,0.0,657.9939999999999,0.0,2.6860000000000004,12.508,0.695,0.0,1.21,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,804337.0,5538.0,62.1,0.428,4723.0,0.365,0.053,18.9,samples tested,1000000.0,39712.0,18182.0,0.69,125.0,35.19,53192.0,212.865,20.3,2.9739999999999998,1.642,24654.385,56.0,191.375,12.84,4.7,21.0,4.617,2.3,76.23,0.778
1165,38933,NPL,Asia,Nepal,2021-01-21,268646.0,336.0,300.0,1979.0,4.0,5.143,9220.159,11.532,10.296,67.921,0.13699999999999998,0.177,0.82,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,2021714.0,4956.0,69.387,0.17,4123.0,0.142,0.079,12.6,tests performed,552335.0,51305.0,31765.0,0.43,246.0,60.19,29136808.0,204.43,25.0,5.809,3.2119999999999997,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
1166,37649,MAR,Africa,Morocco,2021-01-21,463706.0,1164.0,1053.143,8076.0,33.0,31.714000000000002,12562.964,31.535999999999998,28.531999999999996,218.799,0.894,0.8590000000000001,0.83,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,4749868.0,15970.0,128.686,0.433,16927.0,0.45899999999999996,0.064,15.6,people tested,552335.0,51305.0,31765.0,0.43,246.0,76.85,36910558.0,80.08,29.6,6.769,4.209,7485.013000000001,1.0,419.14599999999996,7.14,0.8,47.1,71.18,1.1,76.68,0.667
1167,47132,SMR,Europe,San Marino,2021-01-21,2833.0,18.0,13.714,65.0,0.0,0.0,83475.75,530.379,404.098,1915.257,0.0,0.0,1.16,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,804337.0,5538.0,62.1,0.428,4723.0,0.365,0.053,18.9,samples tested,1000000.0,39712.0,18182.0,0.69,125.0,69.44,33938.0,556.6669999999999,22.0,5.606,3.5639999999999996,56861.47,56.0,348.977,5.64,16.7,38.1,87.20200000000001,3.8,84.97,0.713
1168,53551,CHE,Europe,Switzerland,2021-01-21,507123.0,2205.0,2041.5710000000001,8971.0,47.0,55.0,58595.654,254.77700000000002,235.894,1036.556,5.431,6.355,1.08,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,3616596.0,17979.0,417.88,2.077,15152.0,1.751,0.115,8.7,tests performed,110000.0,77364.0,7143.0,1.27,825.0,60.19,8654618.0,214.243,43.1,18.436,12.644,57410.166,0.5,99.73899999999999,5.59,22.6,28.9,67.779,4.53,83.78,0.9440000000000001
1169,42820,PNG,Oceania,Papua New Guinea,2021-01-21,835.0,0.0,0.14300000000000002,9.0,0.0,0.0,93.32700000000001,0.0,0.016,1.006,0.0,0.0,0.56,711.0,41.494,143.0,26.378,19.332,3.5660000000000003,106.833,19.706,1546551.0,13046.0,358.43199999999996,3.0239999999999996,12741.0,2.9530000000000003,0.184,5.4,tests performed,29548.0,1499.0,1271.0,0.58,249.0,64.35,8947027.0,18.22,22.6,3.8080000000000003,2.142,3823.1940000000004,2.2,561.494,17.65,23.5,48.8,59.607,2.3,64.5,0.544
1170,46423,LCA,North America,Saint Lucia,2021-01-21,718.0,5.0,25.0,9.0,1.0,0.429,3910.058,27.229,136.144,49.012,5.446000000000001,2.334,0.88,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,804337.0,5538.0,62.1,0.428,4723.0,0.365,0.053,18.9,samples tested,1000000.0,39712.0,18182.0,0.69,125.0,35.19,183629.0,293.187,34.9,9.721,6.405,12951.839,56.0,204.62,11.62,4.7,21.0,87.20200000000001,1.3,76.2,0.747
1171,56777,TUR,Asia,Turkey,2021-01-21,2412505.0,6289.0,6814.857,24640.0,153.0,163.571,28604.834,74.568,80.803,292.154,1.814,1.939,0.73,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,27698556.0,175133.0,328.41900000000004,2.077,163223.0,1.935,0.047,21.4,tests performed,1120258.0,67765.0,120115.0,1.33,1424.0,73.61,84339067.0,104.914,31.6,8.152999999999999,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,78.687,2.81,77.69,0.7909999999999999
1172,37299,MNE,Europe,Montenegro,2021-01-21,56998.0,419.0,383.14300000000003,762.0,4.0,3.1430000000000002,90752.18699999999,667.132,610.04,1213.256,6.369,5.004,1.13,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,880860.0,17646.0,268.695,5.382999999999999,15760.0,4.8069999999999995,0.001,1114.3,people tested,552335.0,51305.0,31765.0,0.43,246.0,71.76,628062.0,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,71.18,3.861,76.88,0.8140000000000001
1173,53857,SYR,Asia,Syria,2021-01-21,13398.0,85.0,91.14299999999999,866.0,8.0,8.142999999999999,765.571,4.857,5.207999999999999,49.483999999999995,0.457,0.465,0.92,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,3616596.0,17979.0,417.88,2.077,15152.0,1.751,0.115,8.7,tests performed,110000.0,77364.0,7143.0,1.27,825.0,54.17,17500657.0,214.243,21.7,18.436,2.577,57410.166,0.5,376.264,5.59,22.6,28.9,70.598,1.5,72.7,0.536
1174,46802,WSM,Oceania,Samoa,2021-01-21,2.0,0.0,0.0,2.0,0.0,0.0,10.08,0.0,0.0,18.027,0.0,0.0,0.57,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,804337.0,5538.0,62.1,0.428,4723.0,0.365,0.053,18.9,samples tested,1000000.0,39712.0,18182.0,0.69,125.0,35.19,198410.0,69.413,22.0,5.606,3.5639999999999996,6021.557,56.0,348.977,9.21,16.7,38.1,87.20200000000001,2.6,73.32,0.713
1175,36988,MNG,Asia,Mongolia,2021-01-21,1592.0,8.0,14.429,2.0,0.0,0.0,485.619,2.44,4.401,0.61,0.0,0.0,1.31,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,880860.0,17646.0,268.695,5.382999999999999,15760.0,4.8069999999999995,0.001,1114.3,people tested,552335.0,51305.0,31765.0,0.43,246.0,71.76,3278292.0,1.98,28.6,4.031000000000001,2.421,11840.846000000001,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.741
1176,54229,TWN,Asia,Taiwan,2021-01-21,870.0,0.0,4.0,7.0,0.0,0.0,36.529,0.0,0.168,0.294,0.0,0.0,0.94,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,139990.0,953.0,5.877999999999999,0.04,911.0,0.038,0.005,212.6,people tested,110000.0,77364.0,7143.0,1.27,825.0,19.44,23816775.0,214.243,42.2,18.436,8.353,57410.166,0.5,103.95700000000001,5.59,22.6,28.9,70.598,1.5,80.46,0.536
1177,46737,VCT,North America,Saint Vincent and the Grenadines,2021-01-21,690.0,88.0,50.0,2.0,0.0,0.28600000000000003,6219.186,793.172,450.666,18.027,0.0,2.575,0.57,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,804337.0,5538.0,62.1,0.428,4723.0,0.365,0.053,18.9,samples tested,1000000.0,39712.0,18182.0,0.69,125.0,35.19,110947.0,281.78700000000003,31.8,7.724,4.832,10727.146,56.0,252.675,11.62,4.7,21.0,87.20200000000001,2.6,72.53,0.723
1178,53187,SWE,Europe,Sweden,2021-01-21,542952.0,4985.0,3452.7140000000004,10921.0,124.0,105.14299999999999,53761.509000000005,493.6,341.87800000000004,1081.365,12.277999999999999,10.411,1.36,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,1522237.0,29221.0,71.089,2.8930000000000002,29221.0,2.8930000000000002,0.20199999999999999,4.9,tests performed,146775.0,77364.0,9616.0,1.45,952.0,69.44,10099270.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,67.779,2.22,82.8,0.9329999999999999
1179,52517,SDN,Africa,Sudan,2021-01-21,26279.0,0.0,78.429,1603.0,0.0,3.8569999999999998,599.303,0.0,1.7890000000000001,36.556999999999995,0.0,0.08800000000000001,0.47,2318.0,49.578,14951.0,319.775,94.631,2.024,1832.854,39.201,1522237.0,18050.0,71.089,0.843,15134.0,0.7070000000000001,0.046,21.7,tests performed,1103301.0,77364.0,61016.0,2.36,1305.0,25.93,43849269.0,23.258000000000003,19.7,3.548,2.0340000000000003,4466.5070000000005,0.7,431.38800000000003,15.67,0.3,27.0,23.436999999999998,0.8,65.31,0.502
