index,country,canton,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
80959,Switzerland,OW,2020-12-06,,,-44.0,-62.0,,
80960,Switzerland,OW,2020-12-07,,,,-32.0,-33.0,
80961,Switzerland,OW,2020-12-08,,,,-41.0,-73.0,
80962,Switzerland,OW,2020-12-09,,,,-39.0,-7.0,
80963,Switzerland,OW,2020-12-10,,,,-35.0,-7.0,
80964,Switzerland,OW,2020-12-11,,,,-39.0,-6.0,
80965,Switzerland,OW,2020-12-12,,,,-52.0,-12.0,
80966,Switzerland,OW,2020-12-13,,,-30.0,-54.0,,
80967,Switzerland,OW,2020-12-14,,,,-25.0,-8.0,
80968,Switzerland,OW,2020-12-15,,,,-30.0,-10.0,
80969,Switzerland,OW,2020-12-16,,,,-28.0,-9.0,
80970,Switzerland,OW,2020-12-17,,,,-34.0,-7.0,
80971,Switzerland,OW,2020-12-18,,,,-31.0,-8.0,
80972,Switzerland,OW,2020-12-19,,,,-41.0,-10.0,
80973,Switzerland,OW,2020-12-20,,,-25.0,-53.0,,
80974,Switzerland,OW,2020-12-21,,,,-29.0,-19.0,
80975,Switzerland,OW,2020-12-22,,,,-31.0,-22.0,
80976,Switzerland,OW,2020-12-23,,,,-33.0,-28.0,
80977,Switzerland,OW,2020-12-24,,,,-51.0,-64.0,
80978,Switzerland,OW,2020-12-25,,,,-64.0,-86.0,
80979,Switzerland,OW,2020-12-26,,,,-45.0,-52.0,
80980,Switzerland,OW,2020-12-27,,,,-59.0,,
80981,Switzerland,OW,2020-12-28,,,,-38.0,-60.0,
80982,Switzerland,OW,2020-12-29,,,,-16.0,-62.0,
80983,Switzerland,OW,2020-12-30,,,,-22.0,-60.0,
80984,Switzerland,OW,2020-12-31,,,,-28.0,-64.0,
80985,Switzerland,OW,2021-01-01,,,,-49.0,-84.0,
80986,Switzerland,OW,2021-01-02,,,,-45.0,-40.0,
80987,Switzerland,OW,2021-01-03,,,-27.0,-57.0,,
80988,Switzerland,OW,2021-01-04,,,,-36.0,-32.0,
80989,Switzerland,OW,2021-01-05,,,,-35.0,-35.0,
80990,Switzerland,OW,2021-01-06,,,,-41.0,-29.0,
80991,Switzerland,OW,2021-01-07,,,,-34.0,-23.0,
80992,Switzerland,OW,2021-01-08,,,,-32.0,-21.0,
80993,Switzerland,OW,2021-01-09,,,,-42.0,-22.0,
80994,Switzerland,OW,2021-01-10,,,,-55.0,,
80995,Switzerland,OW,2021-01-11,,,,-32.0,-14.0,
80996,Switzerland,OW,2021-01-12,,,,-39.0,-14.0,
80997,Switzerland,OW,2021-01-13,,,,-45.0,-13.0,
80998,Switzerland,OW,2021-01-14,,,,-55.0,-17.0,
80999,Switzerland,OW,2021-01-15,,,,-52.0,-15.0,
81000,Switzerland,OW,2021-01-16,,,,-45.0,-22.0,
81001,Switzerland,OW,2021-01-17,,,-39.0,-64.0,,
81002,Switzerland,SH,2020-02-15,18.0,1.0,,13.0,9.0,
81003,Switzerland,SH,2020-02-16,66.0,,,29.0,,
81004,Switzerland,SH,2020-02-17,-6.0,-1.0,,5.0,6.0,0.0
81005,Switzerland,SH,2020-02-18,-7.0,3.0,,9.0,2.0,0.0
81006,Switzerland,SH,2020-02-19,-3.0,-4.0,,4.0,4.0,1.0
81007,Switzerland,SH,2020-02-20,-4.0,0.0,,1.0,3.0,0.0
81008,Switzerland,SH,2020-02-21,-7.0,8.0,,4.0,1.0,0.0
81009,Switzerland,SH,2020-02-22,15.0,2.0,,20.0,0.0,
81010,Switzerland,SH,2020-02-23,-1.0,,,10.0,,
81011,Switzerland,SH,2020-02-24,2.0,8.0,,12.0,3.0,0.0
81012,Switzerland,SH,2020-02-25,-8.0,7.0,,7.0,5.0,0.0
81013,Switzerland,SH,2020-02-26,1.0,3.0,,1.0,4.0,0.0
81014,Switzerland,SH,2020-02-27,-8.0,5.0,,-1.0,3.0,1.0
81015,Switzerland,SH,2020-02-28,-5.0,16.0,,1.0,2.0,0.0
81016,Switzerland,SH,2020-02-29,-1.0,14.0,,3.0,-3.0,
81017,Switzerland,SH,2020-03-01,21.0,,,20.0,,
81018,Switzerland,SH,2020-03-02,1.0,11.0,,2.0,2.0,1.0
81019,Switzerland,SH,2020-03-03,-3.0,4.0,,3.0,3.0,0.0
81020,Switzerland,SH,2020-03-04,-1.0,-2.0,,2.0,4.0,1.0
81021,Switzerland,SH,2020-03-05,-16.0,-5.0,,-6.0,2.0,2.0
81022,Switzerland,SH,2020-03-06,-11.0,-3.0,,-5.0,0.0,2.0
81023,Switzerland,SH,2020-03-07,4.0,2.0,,7.0,2.0,
81024,Switzerland,SH,2020-03-08,29.0,,,25.0,,
81025,Switzerland,SH,2020-03-09,-3.0,-3.0,,4.0,4.0,2.0
81026,Switzerland,SH,2020-03-10,-12.0,-4.0,,-3.0,2.0,2.0
81027,Switzerland,SH,2020-03-11,-6.0,0.0,,3.0,0.0,2.0
81028,Switzerland,SH,2020-03-12,-3.0,5.0,,-7.0,0.0,2.0
81029,Switzerland,SH,2020-03-13,-11.0,31.0,,-11.0,-3.0,
81030,Switzerland,SH,2020-03-14,-10.0,23.0,,-15.0,-8.0,
81031,Switzerland,SH,2020-03-15,25.0,,,7.0,,
81032,Switzerland,SH,2020-03-16,9.0,46.0,,-18.0,-11.0,
81033,Switzerland,SH,2020-03-17,-54.0,17.0,,-34.0,-24.0,
81034,Switzerland,SH,2020-03-18,-55.0,15.0,,-33.0,-28.0,
81035,Switzerland,SH,2020-03-19,-57.0,18.0,,-41.0,-33.0,
81036,Switzerland,SH,2020-03-20,-63.0,23.0,,-49.0,-35.0,
81037,Switzerland,SH,2020-03-21,-77.0,-4.0,,-59.0,-34.0,
81038,Switzerland,SH,2020-03-22,-86.0,,,-56.0,-37.0,
81039,Switzerland,SH,2020-03-23,-62.0,0.0,,-49.0,-35.0,
81040,Switzerland,SH,2020-03-24,-68.0,-3.0,,-54.0,-40.0,
81041,Switzerland,SH,2020-03-25,-64.0,3.0,,-52.0,-41.0,
81042,Switzerland,SH,2020-03-26,-63.0,4.0,,-54.0,-40.0,
81043,Switzerland,SH,2020-03-27,-60.0,16.0,,-51.0,-40.0,
81044,Switzerland,SH,2020-03-28,-65.0,6.0,,-43.0,-39.0,
81045,Switzerland,SH,2020-03-29,-90.0,-50.0,,-61.0,-41.0,
81046,Switzerland,SH,2020-03-30,-64.0,-2.0,,-49.0,-38.0,
81047,Switzerland,SH,2020-03-31,-85.0,23.0,,-41.0,-38.0,
81048,Switzerland,SH,2020-04-01,-86.0,26.0,,-42.0,-39.0,
81049,Switzerland,SH,2020-04-02,-85.0,29.0,,-47.0,-40.0,
81050,Switzerland,SH,2020-04-03,-84.0,34.0,,-48.0,-40.0,
81051,Switzerland,SH,2020-04-04,-88.0,30.0,,-40.0,-36.0,
81052,Switzerland,SH,2020-04-05,-81.0,,,-34.0,-37.0,
81053,Switzerland,SH,2020-04-06,,,,-40.0,-38.0,
81054,Switzerland,SH,2020-04-07,,,,-41.0,-38.0,
81055,Switzerland,SH,2020-04-08,,,,-43.0,-39.0,
81056,Switzerland,SH,2020-04-09,,,,-41.0,-40.0,
81057,Switzerland,SH,2020-04-10,-91.0,,,-60.0,-87.0,
81058,Switzerland,SH,2020-04-11,-63.0,,,-34.0,-39.0,
81059,Switzerland,SH,2020-04-12,,,,-32.0,-36.0,
81060,Switzerland,SH,2020-04-13,,-78.0,,-62.0,-86.0,
81061,Switzerland,SH,2020-04-14,,,,-43.0,-38.0,
81062,Switzerland,SH,2020-04-15,,,,-39.0,-38.0,
81063,Switzerland,SH,2020-04-16,,,,-41.0,-39.0,
81064,Switzerland,SH,2020-04-17,-65.0,,,-40.0,-37.0,
81065,Switzerland,SH,2020-04-18,-68.0,9.0,,-31.0,-32.0,
81066,Switzerland,SH,2020-04-19,,,,-23.0,-31.0,
81067,Switzerland,SH,2020-04-20,,,,-35.0,-35.0,
81068,Switzerland,SH,2020-04-21,,,,-43.0,-37.0,
81069,Switzerland,SH,2020-04-22,,,,-36.0,-36.0,
81070,Switzerland,SH,2020-04-23,,,,-37.0,-36.0,
81071,Switzerland,SH,2020-04-24,-62.0,,,-36.0,-38.0,
81072,Switzerland,SH,2020-04-25,-66.0,12.0,,-25.0,-28.0,
81073,Switzerland,SH,2020-04-26,,,,-22.0,-26.0,
81074,Switzerland,SH,2020-04-27,,,,-27.0,-30.0,
81075,Switzerland,SH,2020-04-28,,,,-37.0,-30.0,
81076,Switzerland,SH,2020-04-29,,,,-36.0,-30.0,
81077,Switzerland,SH,2020-04-30,,,,-39.0,-33.0,
81078,Switzerland,SH,2020-05-01,-91.0,-74.0,,-61.0,-82.0,
81079,Switzerland,SH,2020-05-02,-53.0,,,-37.0,-28.0,
81080,Switzerland,SH,2020-05-03,,,,-19.0,-28.0,
81081,Switzerland,SH,2020-05-04,,,,-32.0,-28.0,
81082,Switzerland,SH,2020-05-05,,,,-37.0,-31.0,
81083,Switzerland,SH,2020-05-06,,,,-35.0,-29.0,
81084,Switzerland,SH,2020-05-07,,,,-31.0,-29.0,
81085,Switzerland,SH,2020-05-08,,,,-33.0,-31.0,
81086,Switzerland,SH,2020-05-09,-42.0,21.0,,-18.0,-16.0,
81087,Switzerland,SH,2020-05-10,,,,-12.0,-19.0,
81088,Switzerland,SH,2020-05-11,,,,-32.0,-21.0,
81089,Switzerland,SH,2020-05-12,,,,-24.0,-19.0,
81090,Switzerland,SH,2020-05-13,,,,-30.0,-21.0,
81091,Switzerland,SH,2020-05-14,-35.0,,,-31.0,-20.0,
81092,Switzerland,SH,2020-05-15,-33.0,,,-29.0,-21.0,
81093,Switzerland,SH,2020-05-16,-21.0,27.0,,-9.0,-6.0,
81094,Switzerland,SH,2020-05-17,,,,0.0,,
81095,Switzerland,SH,2020-05-18,-17.0,,,-17.0,-19.0,
81096,Switzerland,SH,2020-05-19,-24.0,,,-20.0,-20.0,
81097,Switzerland,SH,2020-05-20,12.0,,,-11.0,-21.0,
81098,Switzerland,SH,2020-05-21,-50.0,-66.0,,-22.0,-80.0,
81099,Switzerland,SH,2020-05-22,10.0,,,-21.0,-54.0,
81100,Switzerland,SH,2020-05-23,-19.0,10.0,,-32.0,-17.0,
81101,Switzerland,SH,2020-05-24,,,,6.0,,
81102,Switzerland,SH,2020-05-25,,,,-18.0,-20.0,
81103,Switzerland,SH,2020-05-26,,,,-16.0,-19.0,
81104,Switzerland,SH,2020-05-27,,,,-14.0,-19.0,
81105,Switzerland,SH,2020-05-28,-3.0,,,-18.0,-18.0,
81106,Switzerland,SH,2020-05-29,-2.0,,,-16.0,-20.0,
81107,Switzerland,SH,2020-05-30,6.0,24.0,,9.0,-3.0,
81108,Switzerland,SH,2020-05-31,,,,34.0,,
81109,Switzerland,SH,2020-06-01,,-70.0,,-16.0,-79.0,
81110,Switzerland,SH,2020-06-02,,,,-9.0,-15.0,
81111,Switzerland,SH,2020-06-03,2.0,,,-14.0,-15.0,
81112,Switzerland,SH,2020-06-04,-17.0,,,-26.0,-16.0,
81113,Switzerland,SH,2020-06-05,-10.0,,,-25.0,-17.0,
81114,Switzerland,SH,2020-06-06,8.0,19.0,,-3.0,-1.0,
81115,Switzerland,SH,2020-06-07,,,,-23.0,,
81116,Switzerland,SH,2020-06-08,3.0,,,-10.0,-13.0,
81117,Switzerland,SH,2020-06-09,,,,-13.0,-14.0,
81118,Switzerland,SH,2020-06-10,0.0,,,-13.0,-11.0,
81119,Switzerland,SH,2020-06-11,4.0,,,-7.0,-18.0,
81120,Switzerland,SH,2020-06-12,0.0,,,0.0,-17.0,
81121,Switzerland,SH,2020-06-13,3.0,13.0,,9.0,0.0,
81122,Switzerland,SH,2020-06-14,,,,-13.0,,
81123,Switzerland,SH,2020-06-15,-10.0,,,-5.0,-15.0,
81124,Switzerland,SH,2020-06-16,-10.0,,,-3.0,-16.0,
81125,Switzerland,SH,2020-06-17,-13.0,,,-9.0,-14.0,
81126,Switzerland,SH,2020-06-18,-8.0,,,-5.0,-16.0,
81127,Switzerland,SH,2020-06-19,-12.0,,,-12.0,-19.0,
81128,Switzerland,SH,2020-06-20,2.0,3.0,,18.0,-2.0,
81129,Switzerland,SH,2020-06-21,,,,31.0,,
81130,Switzerland,SH,2020-06-22,0.0,,,-2.0,-18.0,
81131,Switzerland,SH,2020-06-23,-5.0,,,4.0,-17.0,
81132,Switzerland,SH,2020-06-24,0.0,,,2.0,-15.0,
81133,Switzerland,SH,2020-06-25,0.0,,,4.0,-15.0,
81134,Switzerland,SH,2020-06-26,-5.0,,,-2.0,-16.0,
81135,Switzerland,SH,2020-06-27,5.0,5.0,,30.0,4.0,
81136,Switzerland,SH,2020-06-28,,,,35.0,,
81137,Switzerland,SH,2020-06-29,6.0,,,5.0,-13.0,
81138,Switzerland,SH,2020-06-30,1.0,,,7.0,-10.0,
81139,Switzerland,SH,2020-07-01,2.0,,,3.0,-11.0,
81140,Switzerland,SH,2020-07-02,-4.0,,,-3.0,-13.0,
81141,Switzerland,SH,2020-07-03,-1.0,,,-1.0,-14.0,
81142,Switzerland,SH,2020-07-04,2.0,2.0,,28.0,-3.0,
81143,Switzerland,SH,2020-07-05,,,,43.0,,
81144,Switzerland,SH,2020-07-06,4.0,,,-6.0,-22.0,
81145,Switzerland,SH,2020-07-07,5.0,,,7.0,-22.0,
81146,Switzerland,SH,2020-07-08,-1.0,,,2.0,-21.0,
81147,Switzerland,SH,2020-07-09,-10.0,,,-4.0,-23.0,
81148,Switzerland,SH,2020-07-10,-12.0,1.0,,-14.0,-26.0,
81149,Switzerland,SH,2020-07-11,-2.0,3.0,,9.0,-8.0,
81150,Switzerland,SH,2020-07-12,,,,41.0,,
81151,Switzerland,SH,2020-07-13,3.0,,,-2.0,-26.0,
81152,Switzerland,SH,2020-07-14,0.0,,,-3.0,-27.0,
81153,Switzerland,SH,2020-07-15,3.0,,,-11.0,-25.0,
81154,Switzerland,SH,2020-07-16,-3.0,,,-18.0,-27.0,
81155,Switzerland,SH,2020-07-17,-9.0,4.0,,-16.0,-28.0,
81156,Switzerland,SH,2020-07-18,-4.0,-5.0,,21.0,-8.0,
81157,Switzerland,SH,2020-07-19,,,,39.0,,
81158,Switzerland,SH,2020-07-20,0.0,,,-1.0,-28.0,
81159,Switzerland,SH,2020-07-21,2.0,,,-6.0,-30.0,
81160,Switzerland,SH,2020-07-22,-2.0,,,-8.0,-27.0,
81161,Switzerland,SH,2020-07-23,-2.0,,,-9.0,-31.0,
81162,Switzerland,SH,2020-07-24,-3.0,,,-13.0,-33.0,
81163,Switzerland,SH,2020-07-25,-4.0,-5.0,,22.0,-10.0,
81164,Switzerland,SH,2020-07-26,,,,36.0,,
81165,Switzerland,SH,2020-07-27,9.0,,,-3.0,-34.0,
81166,Switzerland,SH,2020-07-28,-2.0,,,-8.0,-34.0,
81167,Switzerland,SH,2020-07-29,3.0,,,-6.0,-33.0,
81168,Switzerland,SH,2020-07-30,-6.0,,,-7.0,-35.0,
81169,Switzerland,SH,2020-07-31,-11.0,,,-15.0,-37.0,
81170,Switzerland,SH,2020-08-01,-59.0,-73.0,,6.0,-32.0,
81171,Switzerland,SH,2020-08-02,,,,0.0,,
81172,Switzerland,SH,2020-08-03,13.0,,,-14.0,-31.0,
81173,Switzerland,SH,2020-08-04,4.0,,,-11.0,-29.0,
81174,Switzerland,SH,2020-08-05,18.0,,,-2.0,-28.0,
81175,Switzerland,SH,2020-08-06,3.0,,,-4.0,-29.0,
81176,Switzerland,SH,2020-08-07,-6.0,,,-11.0,-31.0,
81177,Switzerland,SH,2020-08-08,-4.0,-4.0,,14.0,-7.0,
81178,Switzerland,SH,2020-08-09,,,,20.0,,
81179,Switzerland,SH,2020-08-10,4.0,,,0.0,-18.0,
81180,Switzerland,SH,2020-08-11,0.0,,,-5.0,-18.0,
81181,Switzerland,SH,2020-08-12,4.0,,,-5.0,-16.0,
81182,Switzerland,SH,2020-08-13,0.0,,,-8.0,-19.0,
81183,Switzerland,SH,2020-08-14,-9.0,,,-12.0,-22.0,
81184,Switzerland,SH,2020-08-15,5.0,-3.0,,22.0,-11.0,
81185,Switzerland,SH,2020-08-16,,,,28.0,,
81186,Switzerland,SH,2020-09-11,1.0,,,-3.0,-17.0,
81187,Switzerland,SH,2020-09-12,8.0,1.0,,18.0,-7.0,
81188,Switzerland,SH,2020-09-13,,,,33.0,,
81189,Switzerland,SH,2020-09-14,7.0,,,1.0,-14.0,
81190,Switzerland,SH,2020-09-15,-2.0,,,2.0,-11.0,0.0
81191,Switzerland,SH,2020-09-16,1.0,,,2.0,-12.0,
81192,Switzerland,SH,2020-09-17,-5.0,,,-5.0,-14.0,
81193,Switzerland,SH,2020-09-18,-6.0,,,-6.0,-16.0,
81194,Switzerland,SH,2020-09-19,7.0,-4.0,,15.0,-2.0,
81195,Switzerland,SH,2020-09-20,,,,29.0,,
81196,Switzerland,SH,2020-09-21,8.0,,,2.0,-12.0,
81197,Switzerland,SH,2020-09-22,-4.0,,,4.0,-10.0,1.0
81198,Switzerland,SH,2020-09-23,-2.0,,,5.0,-10.0,1.0
81199,Switzerland,SH,2020-09-24,-8.0,,,-2.0,-10.0,2.0
81200,Switzerland,SH,2020-09-25,-10.0,,,-11.0,-14.0,3.0
81201,Switzerland,SH,2020-09-26,-2.0,1.0,,-7.0,-5.0,
81202,Switzerland,SH,2020-09-27,,,,1.0,-16.0,
81203,Switzerland,SH,2020-09-28,3.0,,,-5.0,-18.0,2.0
81204,Switzerland,SH,2020-09-29,-8.0,,,-12.0,-20.0,3.0
81205,Switzerland,SH,2020-09-30,3.0,,,0.0,-19.0,1.0
81206,Switzerland,SH,2020-10-01,-7.0,,,-9.0,-20.0,2.0
81207,Switzerland,SH,2020-10-02,-9.0,,,-12.0,-21.0,3.0
81208,Switzerland,SH,2020-10-03,17.0,25.0,,0.0,-10.0,
81209,Switzerland,SH,2020-10-04,,,,19.0,,
81210,Switzerland,SH,2020-10-05,0.0,,,-9.0,-25.0,4.0
81211,Switzerland,SH,2020-10-06,-9.0,,,-15.0,-26.0,5.0
81212,Switzerland,SH,2020-10-07,-6.0,,,-11.0,-25.0,4.0
81213,Switzerland,SH,2020-10-08,-8.0,,,-12.0,-25.0,3.0
81214,Switzerland,SH,2020-10-09,-10.0,,,-15.0,-27.0,4.0
81215,Switzerland,SH,2020-10-10,-12.0,-7.0,,-17.0,-13.0,
81216,Switzerland,SH,2020-10-11,,,,-4.0,,
81217,Switzerland,SH,2020-10-12,-3.0,,,-15.0,-22.0,5.0
81218,Switzerland,SH,2020-10-13,-2.0,,,-9.0,-23.0,4.0
81219,Switzerland,SH,2020-10-14,-1.0,,,-6.0,-20.0,4.0
81220,Switzerland,SH,2020-10-15,-9.0,,,-19.0,-22.0,6.0
81221,Switzerland,SH,2020-10-16,-15.0,,,-21.0,-25.0,8.0
81222,Switzerland,SH,2020-10-17,-4.0,3.0,,-15.0,-7.0,
81223,Switzerland,SH,2020-10-18,,,,3.0,,
81224,Switzerland,SH,2020-10-19,-2.0,,,-6.0,-11.0,4.0
81225,Switzerland,SH,2020-10-20,-11.0,,,-10.0,-12.0,4.0
81226,Switzerland,SH,2020-10-21,-8.0,,,-9.0,-10.0,5.0
81227,Switzerland,SH,2020-10-22,-15.0,,,-15.0,-12.0,6.0
81228,Switzerland,SH,2020-10-23,-18.0,,,-21.0,-14.0,7.0
81229,Switzerland,SH,2020-10-24,-1.0,4.0,,-10.0,-3.0,
81230,Switzerland,SH,2020-10-25,,,,-2.0,,
81231,Switzerland,SH,2020-10-26,-12.0,,,-17.0,-13.0,6.0
81232,Switzerland,SH,2020-10-27,-10.0,,,-11.0,-16.0,6.0
81233,Switzerland,SH,2020-10-28,-13.0,,,-16.0,-14.0,7.0
81234,Switzerland,SH,2020-10-29,-18.0,,,-20.0,-16.0,8.0
81235,Switzerland,SH,2020-10-30,-13.0,,,-23.0,-15.0,8.0
81236,Switzerland,SH,2020-10-31,-7.0,11.0,,-18.0,0.0,
81237,Switzerland,SH,2020-11-01,,,,-28.0,,
81238,Switzerland,SH,2020-11-02,-6.0,,,-15.0,-12.0,6.0
81239,Switzerland,SH,2020-11-03,-19.0,,,-23.0,-13.0,8.0
81240,Switzerland,SH,2020-11-04,-13.0,,,-22.0,-13.0,9.0
81241,Switzerland,SH,2020-11-05,-18.0,,,-23.0,-14.0,8.0
81242,Switzerland,SH,2020-11-06,-16.0,,,-28.0,-15.0,9.0
81243,Switzerland,SH,2020-11-07,-6.0,8.0,,-19.0,-7.0,
81244,Switzerland,SH,2020-11-08,,,,-18.0,,
81245,Switzerland,SH,2020-11-09,-10.0,,,-21.0,-11.0,8.0
81246,Switzerland,SH,2020-11-10,-11.0,,,-20.0,-15.0,8.0
81247,Switzerland,SH,2020-11-11,-7.0,,,-20.0,-13.0,8.0
81248,Switzerland,SH,2020-11-12,-11.0,,,-21.0,-13.0,7.0
81249,Switzerland,SH,2020-11-13,-10.0,,,-20.0,-16.0,8.0
81250,Switzerland,SH,2020-11-14,1.0,12.0,,-15.0,-4.0,
81251,Switzerland,SH,2020-11-15,,,,-13.0,,
81252,Switzerland,SH,2020-11-16,-10.0,,,-24.0,-13.0,8.0
81253,Switzerland,SH,2020-11-17,-14.0,,,-22.0,-13.0,7.0
81254,Switzerland,SH,2020-11-18,-7.0,,,-19.0,-12.0,7.0
81255,Switzerland,SH,2020-11-19,-18.0,,,-25.0,-12.0,9.0
81256,Switzerland,SH,2020-11-20,-13.0,,,-25.0,-14.0,9.0
81257,Switzerland,SH,2020-11-21,0.0,9.0,,-17.0,-4.0,
81258,Switzerland,SH,2020-11-22,,,,-22.0,,
81259,Switzerland,SH,2020-11-23,-4.0,,,-21.0,-12.0,8.0
81260,Switzerland,SH,2020-11-24,-10.0,,,-20.0,-12.0,8.0
81261,Switzerland,SH,2020-11-25,-1.0,,,-21.0,-11.0,8.0
81262,Switzerland,SH,2020-11-26,-6.0,,,-21.0,-11.0,8.0
81263,Switzerland,SH,2020-11-27,5.0,,,-22.0,-12.0,7.0
81264,Switzerland,SH,2020-11-28,2.0,12.0,,-23.0,1.0,
81265,Switzerland,SH,2020-11-29,,,,-30.0,,
81266,Switzerland,SH,2020-11-30,0.0,,,-19.0,-12.0,7.0
81267,Switzerland,SH,2020-12-01,-12.0,,,-14.0,-12.0,8.0
81268,Switzerland,SH,2020-12-02,-5.0,,,-21.0,-11.0,8.0
81269,Switzerland,SH,2020-12-03,-8.0,,,-20.0,-12.0,8.0
81270,Switzerland,SH,2020-12-04,-9.0,,,-23.0,-13.0,9.0
81271,Switzerland,SH,2020-12-05,1.0,14.0,,-19.0,0.0,
81272,Switzerland,SH,2020-12-06,,,,-27.0,,
81273,Switzerland,SH,2020-12-07,-9.0,,,-18.0,-13.0,8.0
81274,Switzerland,SH,2020-12-08,-10.0,,,-19.0,-12.0,9.0
81275,Switzerland,SH,2020-12-09,-10.0,,,-23.0,-12.0,9.0
81276,Switzerland,SH,2020-12-10,-10.0,,,-23.0,-14.0,9.0
81277,Switzerland,SH,2020-12-11,-11.0,,,-29.0,-15.0,10.0
81278,Switzerland,SH,2020-12-12,-8.0,11.0,,-27.0,-10.0,
81279,Switzerland,SH,2020-12-13,,,,-24.0,-24.0,
81280,Switzerland,SH,2020-12-14,-5.0,,,-20.0,-13.0,8.0
81281,Switzerland,SH,2020-12-15,-10.0,,,-19.0,-13.0,8.0
81282,Switzerland,SH,2020-12-16,0.0,,,-20.0,-12.0,9.0
81283,Switzerland,SH,2020-12-17,-5.0,,,-23.0,-13.0,9.0
81284,Switzerland,SH,2020-12-18,-8.0,,,-30.0,-14.0,10.0
81285,Switzerland,SH,2020-12-19,-5.0,12.0,,-24.0,-3.0,
81286,Switzerland,SH,2020-12-20,,,,-29.0,-24.0,
81287,Switzerland,SH,2020-12-21,,,,-24.0,-29.0,12.0
81288,Switzerland,SH,2020-12-22,1.0,,,-28.0,-34.0,12.0
81289,Switzerland,SH,2020-12-23,8.0,,,-26.0,-36.0,13.0
81290,Switzerland,SH,2020-12-24,-24.0,,,-43.0,-63.0,18.0
81291,Switzerland,SH,2020-12-25,-91.0,-94.0,,-65.0,-87.0,28.0
81292,Switzerland,SH,2020-12-26,-85.0,-92.0,,-39.0,-55.0,
81293,Switzerland,SH,2020-12-27,,,,-35.0,-40.0,
81294,Switzerland,SH,2020-12-28,3.0,,,-44.0,-62.0,19.0
81295,Switzerland,SH,2020-12-29,-5.0,,,-42.0,-63.0,18.0
81296,Switzerland,SH,2020-12-30,-4.0,,,-43.0,-61.0,18.0
81297,Switzerland,SH,2020-12-31,-26.0,,,-46.0,-67.0,19.0
81298,Switzerland,SH,2021-01-01,-91.0,-94.0,,-67.0,-86.0,29.0
81299,Switzerland,SH,2021-01-02,-46.0,-23.0,,-43.0,-38.0,
81300,Switzerland,SH,2021-01-03,,,,-37.0,-25.0,
81301,Switzerland,SH,2021-01-04,,,,-34.0,-24.0,13.0
81302,Switzerland,SH,2021-01-05,-28.0,,,-34.0,-24.0,13.0
81303,Switzerland,SH,2021-01-06,,,,-32.0,-27.0,14.0
81304,Switzerland,SH,2021-01-07,-31.0,,,-32.0,-25.0,13.0
81305,Switzerland,SH,2021-01-08,-31.0,,,-34.0,-25.0,15.0
81306,Switzerland,SH,2021-01-09,-20.0,17.0,,-31.0,-16.0,
81307,Switzerland,SH,2021-01-10,,,,-29.0,-21.0,
81308,Switzerland,SH,2021-01-11,-20.0,,,-25.0,-14.0,9.0
81309,Switzerland,SH,2021-01-12,-35.0,,,-26.0,-18.0,11.0
81310,Switzerland,SH,2021-01-13,-21.0,,,-24.0,-17.0,9.0
81311,Switzerland,SH,2021-01-14,-38.0,,,-19.0,-20.0,11.0
81312,Switzerland,SH,2021-01-15,-33.0,,,-17.0,-27.0,13.0
81313,Switzerland,SH,2021-01-16,-22.0,19.0,,-26.0,-18.0,
81314,Switzerland,SH,2021-01-17,,,,-35.0,-31.0,
81315,Switzerland,SZ,2020-02-15,3.0,1.0,,23.0,-2.0,
81316,Switzerland,SZ,2020-02-16,22.0,,2.0,18.0,-4.0,
81317,Switzerland,SZ,2020-02-17,-2.0,0.0,,-2.0,1.0,1.0
81318,Switzerland,SZ,2020-02-18,2.0,8.0,,8.0,2.0,0.0
81319,Switzerland,SZ,2020-02-19,-1.0,-2.0,,-6.0,-1.0,1.0
81320,Switzerland,SZ,2020-02-20,14.0,0.0,,27.0,-10.0,-1.0
81321,Switzerland,SZ,2020-02-21,-1.0,-13.0,,3.0,-14.0,4.0
81322,Switzerland,SZ,2020-02-22,1.0,-16.0,,33.0,-1.0,
81323,Switzerland,SZ,2020-02-23,-5.0,-39.0,-39.0,-11.0,0.0,
81324,Switzerland,SZ,2020-02-24,19.0,0.0,,16.0,-20.0,0.0
81325,Switzerland,SZ,2020-02-25,10.0,4.0,,1.0,-20.0,3.0
81326,Switzerland,SZ,2020-02-26,-4.0,-13.0,,-18.0,-13.0,4.0
81327,Switzerland,SZ,2020-02-27,0.0,-12.0,,-17.0,-12.0,3.0
81328,Switzerland,SZ,2020-02-28,1.0,-7.0,,-4.0,-11.0,2.0
81329,Switzerland,SZ,2020-02-29,4.0,-9.0,-12.0,-15.0,-3.0,
81330,Switzerland,SZ,2020-03-01,22.0,-34.0,10.0,0.0,0.0,
81331,Switzerland,SZ,2020-03-02,0.0,-8.0,,-12.0,-5.0,2.0
81332,Switzerland,SZ,2020-03-03,0.0,-6.0,,-5.0,-3.0,1.0
81333,Switzerland,SZ,2020-03-04,-4.0,-11.0,,-6.0,-5.0,1.0
81334,Switzerland,SZ,2020-03-05,-7.0,-12.0,-46.0,-20.0,-6.0,3.0
81335,Switzerland,SZ,2020-03-06,-4.0,-12.0,,-17.0,-7.0,4.0
