Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH,AG_diff,AG_pc,AI_diff,AI_pc,AR_diff,AR_pc,BE_diff,BE_pc,BL_diff,BL_pc,BS_diff,BS_pc,FR_diff,FR_pc,GE_diff,GE_pc,GL_diff,GL_pc,GR_diff,GR_pc,JU_diff,JU_pc,LU_diff,LU_pc,NE_diff,NE_pc,NW_diff,NW_pc,OW_diff,OW_pc,SG_diff,SG_pc,SH_diff,SH_pc,SO_diff,SO_pc,SZ_diff,SZ_pc,TG_diff,TG_pc,TI_diff,TI_pc,UR_diff,UR_pc,VD_diff,VD_pc,VS_diff,VS_pc,ZG_diff,ZG_pc,ZH_diff,ZH_pc,CH_diff,CH_pc
2020-08-15,592.0,,,386.0,133.0,157.0,259.0,1168.0,,125.0,57.0,,96.0,7.0,,332.0,,,129.0,143.0,,,891.0,280.0,110.0,1490.0,7055.0,19.0,0.0003892258088270102,0.0,,0.0,,16.0,0.0002537857469716654,12.0,8.744431178039249e-05,20.0,0.00010322373646256858,10.0,0.00017028629136181696,27.0,0.0007679320011992363,0.0,,2.0,8.218450355300046e-05,0.0,3.747613362016821e-05,0.0,,1.0,6.311769872870436e-05,0.0,4.602332198968026e-06,0.0,,4.0,0.00021828204143676923,0.0,,0.0,,4.0,8.481440766669647e-05,2.0,9.401907206463252e-05,0.0,,0.0,,25.0,0.0005858111413257872,5.0,0.00018409328795872102,0.0,7.23223631266404e-05,61.0,0.0009796392823517655,208.0,0.004638493380531346
2020-08-16,603.0,,,399.0,133.0,162.0,266.0,1187.0,,125.0,57.0,,97.0,7.0,,338.0,,,129.0,148.0,,,910.0,285.0,110.0,1519.0,7175.0,11.0,0.0003964580451396742,0.0,,0.0,,13.0,0.00026233293534117744,0.0,8.744431178039249e-05,5.0,0.00010651111660468859,7.0,0.00017488862356078498,19.0,0.0007804240457392924,0.0,,0.0,8.218450355300046e-05,0.0,3.747613362016821e-05,0.0,,1.0,6.377517475712836e-05,0.0,4.602332198968026e-06,0.0,,6.0,0.00022222689760731325,0.0,,0.0,,0.0,8.481440766669647e-05,5.0,9.730645220675255e-05,0.0,,0.0,,19.0,0.0005983031858658433,5.0,0.00018738066810084105,0.0,7.23223631266404e-05,29.0,0.0009987060871760615,120.0,0.004717390503942227
2020-08-17,612.0,,21.0,405.0,136.0,166.0,269.0,1228.0,23.0,126.0,57.0,249.0,101.0,7.0,13.0,355.0,79.0,173.0,132.0,151.0,155.0,33.0,944.0,294.0,113.0,1563.0,7405.0,9.0,0.0004023753293954902,0.0,,3.0,1.3806996596904076e-05,6.0,0.0002662777915117215,3.0,8.94167398656645e-05,4.0,0.00010914102071838461,3.0,0.00017686105164605698,41.0,0.0008073805629046764,1.0,1.5121948653752085e-05,1.0,8.284197958142446e-05,0.0,3.747613362016821e-05,14.0,0.0001637115310775769,4.0,6.640507887082437e-05,0.0,4.602332198968026e-06,0.0,8.547188369512047e-06,17.0,0.0002334039900905213,6.0,5.194060624549629e-05,15.0,0.00011374335291735263,3.0,8.678683575196848e-05,3.0,9.927888029202456e-05,4.0,0.00010190878440572057,3.0,2.169670893799212e-05,34.0,0.0006206573708322595,9.0,0.00019329795235665707,3.0,7.429479121191241e-05,44.0,0.0010276350324267178,230.0,0.004868609990479747
2020-08-18,639.0,0.0,22.0,412.0,137.0,171.0,275.0,1266.0,25.0,130.0,57.0,251.0,106.0,7.0,15.0,372.0,80.0,185.0,132.0,163.0,161.0,34.0,986.0,300.0,115.0,1630.0,7671.0,27.0,0.00042012718216293834,0.0,0.0,1.0,1.446447262532808e-05,7.0,0.0002708801237106895,1.0,9.00742158940885e-05,5.0,0.00011242840086050462,6.0,0.000180805907816601,38.0,0.0008323646519847887,2.0,1.6436900710600092e-05,4.0,8.547188369512048e-05,0.0,3.747613362016821e-05,2.0,0.0001650264831344249,5.0,6.969245901294439e-05,0.0,4.602332198968026e-06,2.0,9.862140426360054e-06,17.0,0.0002445810825737294,1.0,5.2598082273920295e-05,12.0,0.00012163306525844068,0.0,8.678683575196848e-05,12.0,0.0001071685926331126,6.0,0.00010585364057626459,1.0,2.2354184966416125e-05,42.0,0.0006482713640260676,6.0,0.0001972428085272011,2.0,7.560974326876042e-05,67.0,0.001071685926331126,266.0,0.005043498614040532
2020-08-19,669.0,0.0,25.0,431.0,141.0,182.0,292.0,1296.0,26.0,137.0,58.0,260.0,107.0,7.0,17.0,381.0,81.0,195.0,144.0,165.0,171.0,36.0,1034.0,308.0,117.0,1699.0,7979.0,30.0,0.0004398514630156585,0.0,0.0,3.0,1.6436900710600092e-05,19.0,0.0002833721682507456,4.0,9.270412000778451e-05,11.0,0.00011966063717316867,17.0,0.00019198300029980907,30.0,0.0008520889328375087,1.0,1.7094376739024094e-05,7.0,9.00742158940885e-05,1.0,3.813360964859221e-05,9.0,0.00017094376739024096,1.0,7.034993504136839e-05,0.0,4.602332198968026e-06,2.0,1.1177092483208063e-05,9.0,0.0002504983668295454,1.0,5.3255558302344295e-05,10.0,0.0001282078255426807,12.0,9.467654809305652e-05,2.0,0.0001084835446899606,10.0,0.00011242840086050462,2.0,2.366913702326413e-05,48.0,0.0006798302133904198,8.0,0.00020250261675459314,2.0,7.692469532560842e-05,69.0,0.0011170517722923822,308.0,0.005246001230795125
2020-08-20,684.0,,,442.0,150.0,187.0,305.0,1336.0,28.0,144.0,58.0,263.0,114.0,7.0,18.0,400.0,82.0,200.0,145.0,169.0,177.0,36.0,1109.0,316.0,119.0,1775.0,8289.0,15.0,0.0004497136034420185,0.0,,0.0,,11.0,0.0002906044045634096,9.0,9.862140426360054e-05,5.0,0.0001229480173152887,13.0,0.0002005301886693211,40.0,0.0008783879739744689,2.0,1.8409328795872103e-05,7.0,9.467654809305652e-05,0.0,3.813360964859221e-05,3.0,0.00017291619547551296,7.0,7.495226724033642e-05,0.0,4.602332198968026e-06,1.0,1.1834568511632065e-05,19.0,0.00026299041136960147,1.0,5.39130343307683e-05,5.0,0.00013149520568480073,1.0,9.533402412148053e-05,4.0,0.00011111344880365662,6.0,0.00011637325703104864,0.0,2.366913702326413e-05,75.0,0.0007291409155222201,8.0,0.00020776242498198516,2.0,7.823964738245643e-05,76.0,0.0011670199504526064,310.0,0.005449818799606566
2020-08-21,701.0,0.0,27.0,463.0,159.0,191.0,328.0,1376.0,29.0,146.0,59.0,269.0,117.0,7.0,19.0,405.0,82.0,203.0,152.0,175.0,185.0,36.0,1172.0,334.0,121.0,1858.0,8614.0,17.0,0.00046089069592522656,0.0,0.0,2.0,1.77518527674481e-05,21.0,0.0003044114011603137,9.0,0.00010453868851941658,4.0,0.0001255779214289847,23.0,0.0002156521373230732,40.0,0.0009046870151114291,1.0,1.9066804824296106e-05,2.0,9.599150014990453e-05,1.0,3.879108567701622e-05,6.0,0.00017686105164605698,3.0,7.692469532560842e-05,0.0,4.602332198968026e-06,1.0,1.249204454005607e-05,5.0,0.0002662777915117215,0.0,5.39130343307683e-05,3.0,0.00013346763377007273,7.0,9.993635632044856e-05,6.0,0.00011505830497420065,8.0,0.00012163306525844068,0.0,2.366913702326413e-05,63.0,0.0007705619053129323,18.0,0.00021959699349361722,2.0,7.955459943930445e-05,83.0,0.0012215904608117987,325.0,0.005663498508844367
2020-08-22,720.0,,,472.0,164.0,201.0,357.0,1391.0,,152.0,59.0,,119.0,7.0,,407.0,,,153.0,175.0,,,1217.0,345.0,121.0,1902.0,8812.0,19.0,0.0004733827404652826,0.0,,0.0,,9.0,0.00031032868541612974,5.0,0.0001078260686615366,10.0,0.00013215268171322473,29.0,0.00023471894214736931,15.0,0.0009145491555377891,0.0,,6.0,9.993635632044856e-05,0.0,3.879108567701622e-05,0.0,,2.0,7.823964738245643e-05,0.0,4.602332198968026e-06,0.0,,2.0,0.0002675927435685695,0.0,,0.0,,1.0,0.00010059383234887256,0.0,0.00011505830497420065,0.0,,0.0,,45.0,0.0008001483265920124,11.0,0.00022682922980628127,0.0,7.955459943930445e-05,44.0,0.001250519406062455,198.0,0.0057936787624723205
2020-08-23,735.0,,,487.0,166.0,205.0,391.0,1413.0,,152.0,60.0,,122.0,7.0,,409.0,,,153.0,176.0,,,1248.0,348.0,121.0,1943.0,8986.0,15.0,0.0004832448808916427,0.0,,0.0,,15.0,0.0003201908258424898,2.0,0.00010914102071838461,4.0,0.00013478258582692076,34.0,0.00025707312711378545,22.0,0.0009290136281631171,0.0,,0.0,9.993635632044856e-05,1.0,3.9448561705440216e-05,0.0,,3.0,8.021207546772844e-05,0.0,4.602332198968026e-06,0.0,,2.0,0.0002689076956254175,0.0,,0.0,,0.0,0.00010059383234887256,1.0,0.00011571578100262465,0.0,,0.0,,31.0,0.0008205300834731565,3.0,0.00022880165789155327,0.0,7.955459943930445e-05,41.0,0.0012774759232278392,174.0,0.005908079591418097
2020-08-24,744.0,0.0,30.0,499.0,167.0,207.0,402.0,1440.0,33.0,155.0,61.0,278.0,125.0,7.0,19.0,419.0,83.0,211.0,157.0,180.0,197.0,39.0,1316.0,362.0,132.0,1975.0,9238.0,9.0,0.0004891621651474588,0.0,0.0,3.0,1.9724280852720108e-05,12.0,0.00032808053818357785,1.0,0.00010979849674680861,2.0,0.00013609753788376876,11.0,0.00026430536342644947,27.0,0.0009467654809305652,4.0,2.169670893799212e-05,3.0,0.00010190878440572057,1.0,4.010603773386422e-05,9.0,0.00018277833590187303,3.0,8.218450355300046e-05,0.0,4.602332198968026e-06,0.0,1.249204454005607e-05,10.0,0.00027548245590965754,1.0,5.4570510359192307e-05,8.0,0.00013872744199746478,4.0,0.00010322373646256858,4.0,0.00011834568511632066,12.0,0.0001295227775995287,3.0,2.5641565108536142e-05,68.0,0.0008652384534059888,14.0,0.00023800632228948934,11.0,8.678683575196848e-05,32.0,0.0012985151561374071,252.0,0.006073763550580946
2020-08-25,773.0,0.0,,510.0,172.0,207.0,412.0,1475.0,34.0,159.0,61.0,282.0,127.0,8.0,20.0,429.0,84.0,212.0,167.0,185.0,204.0,41.0,1382.0,376.0,136.0,2025.0,9511.0,29.0,0.0005082289699717548,0.0,0.0,0.0,,11.0,0.00033531277449624187,5.0,0.00011308587688892864,0.0,0.00013609753788376876,10.0,0.0002708801237106895,35.0,0.0009697771419254054,1.0,2.2354184966416125e-05,4.0,0.00010453868851941658,0.0,4.010603773386422e-05,4.0,0.00018540824001556902,2.0,8.349945560984847e-05,1.0,5.259808227392029e-06,1.0,1.3149520568480074e-05,10.0,0.0002820572161938976,1.0,5.5227986387616306e-05,1.0,0.00013938491802588878,10.0,0.00010979849674680861,5.0,0.00012163306525844068,7.0,0.00013412510979849676,2.0,2.695651716538415e-05,66.0,0.000908631871281973,14.0,0.0002472109866874254,4.0,8.94167398656645e-05,50.0,0.0013313889575586075,273.0,0.006253254506340699
2020-08-26,807.0,0.0,,533.0,178.0,212.0,435.0,1513.0,34.0,164.0,61.0,292.0,129.0,9.0,23.0,438.0,84.0,220.0,172.0,186.0,208.0,43.0,1447.0,388.0,138.0,2142.0,9886.0,34.0,0.000530583154938171,0.0,0.0,0.0,,23.0,0.00035043472314999393,6.0,0.00011703073305947266,5.0,0.00013938491802588878,23.0,0.0002860020723644416,38.0,0.0009947612310055175,0.0,2.2354184966416125e-05,5.0,0.0001078260686615366,0.0,4.010603773386422e-05,10.0,0.00019198300029980907,2.0,8.481440766669647e-05,1.0,5.917284255816033e-06,3.0,1.5121948653752085e-05,9.0,0.0002879745004497136,0.0,5.5227986387616306e-05,8.0,0.0001446447262532808,5.0,0.00011308587688892864,1.0,0.0001222905412868647,4.0,0.00013675501391219276,2.0,2.827146922223216e-05,65.0,0.0009513678131295333,12.0,0.0002551006990285134,2.0,9.07316919225125e-05,117.0,0.0014083136528842159,375.0,0.0064998080169997
2020-08-27,834.0,0.0,31.0,552.0,182.0,218.0,453.0,1561.0,35.0,167.0,61.0,299.0,135.0,9.0,23.0,440.0,84.0,226.0,177.0,186.0,216.0,43.0,1522.0,397.0,139.0,2238.0,10228.0,27.0,0.0005483350077056191,0.0,0.0,1.0,2.0381756881144114e-05,19.0,0.00036292676769005,4.0,0.00011966063717316867,6.0,0.0001433297741964328,18.0,0.00029783664087607367,48.0,0.0010263200803698697,1.0,2.3011660994840128e-05,3.0,0.00010979849674680861,0.0,4.010603773386422e-05,7.0,0.0001965853324987771,6.0,8.875926383724049e-05,0.0,5.917284255816033e-06,0.0,1.5121948653752085e-05,2.0,0.0002892894525065616,0.0,5.5227986387616306e-05,6.0,0.00014858958242382482,5.0,0.00011637325703104864,0.0,0.0001222905412868647,8.0,0.0001420148221395848,0.0,2.827146922223216e-05,75.0,0.0010006785152613337,9.0,0.00026101798328432945,1.0,9.138916795093651e-05,96.0,0.0014714313516129202,342.0,0.006724664818720709
2020-08-28,857.0,0.0,32.0,577.0,187.0,227.0,474.0,1605.0,35.0,173.0,62.0,310.0,144.0,9.0,24.0,447.0,84.0,247.0,177.0,194.0,218.0,44.0,1602.0,411.0,142.0,2326.0,10608.0,23.0,0.0005634569563593711,0.0,0.0,1.0,2.1039232909568117e-05,25.0,0.0003793636684006501,5.0,0.0001229480173152887,9.0,0.00014924705845224882,21.0,0.00031164363747297774,44.0,0.001055249025620526,0.0,2.3011660994840128e-05,6.0,0.00011374335291735263,1.0,4.076351376228823e-05,11.0,0.00020381756881144114,9.0,9.467654809305652e-05,0.0,5.917284255816033e-06,1.0,1.577942468217609e-05,7.0,0.0002938917847055296,0.0,5.5227986387616306e-05,21.0,0.00016239657902072891,0.0,0.00011637325703104864,8.0,0.0001275503495142567,2.0,0.0001433297741964328,1.0,2.892894525065616e-05,80.0,0.0010532765975352538,14.0,0.0002702226476822655,3.0,9.336159603620852e-05,88.0,0.0015292892421142326,380.0,0.006974505709521831
2020-08-29,880.0,,,596.0,196.0,232.0,494.0,1649.0,,173.0,63.0,,149.0,9.0,,450.0,,,178.0,196.0,,,1663.0,413.0,142.0,2389.0,10866.0,23.0,0.0005785789050131232,0.0,,0.0,,19.0,0.0003918557129407062,9.0,0.0001288653015711047,5.0,0.00015253443859436884,20.0,0.00032479315804145783,44.0,0.001084177970871182,0.0,,0.0,0.00011374335291735263,1.0,4.142098979071223e-05,0.0,,5.0,9.796392823517655e-05,0.0,5.917284255816033e-06,0.0,,3.0,0.00029586421279080165,0.0,,0.0,,1.0,0.00011703073305947266,2.0,0.0001288653015711047,0.0,,0.0,,61.0,0.001093382635269118,2.0,0.0002715375997391135,0.0,9.336159603620852e-05,63.0,0.0015707102319049448,258.0,0.007144134524855223
2020-08-30,889.0,,,619.0,197.0,235.0,519.0,1682.0,,174.0,63.0,,155.0,9.0,,450.0,,,178.0,196.0,,,1710.0,414.0,142.0,2442.0,11068.0,9.0,0.0005844961892689393,0.0,,0.0,,23.0,0.00040697766159445824,1.0,0.0001295227775995287,3.0,0.00015450686667964087,25.0,0.0003412300587520579,33.0,0.0011058746798091742,0.0,,1.0,0.00011440082894577663,0.0,4.142098979071223e-05,0.0,,6.0,0.00010190878440572057,0.0,5.917284255816033e-06,0.0,,0.0,0.00029586421279080165,0.0,,0.0,,0.0,0.00011703073305947266,0.0,0.0001288653015711047,0.0,,0.0,,47.0,0.0011242840086050463,1.0,0.0002721950757675375,0.0,9.336159603620852e-05,53.0,0.0016055564614114168,202.0,0.007276944682596873
2020-08-31,896.0,0.0,33.0,626.0,198.0,237.0,526.0,1721.0,36.0,174.0,63.0,325.0,156.0,9.0,25.0,458.0,86.0,262.0,183.0,196.0,226.0,44.0,1802.0,423.0,147.0,2462.0,11314.0,7.0,0.0005890985214679073,0.0,0.0,1.0,2.169670893799212e-05,7.0,0.00041157999379342627,1.0,0.00013018025362795274,2.0,0.00015582181873648887,7.0,0.0003458323909510259,39.0,0.0011315162449177104,1.0,2.366913702326413e-05,0.0,0.00011440082894577663,0.0,4.142098979071223e-05,15.0,0.00021367970923780118,1.0,0.00010256626043414457,0.0,5.917284255816033e-06,1.0,1.6436900710600092e-05,8.0,0.0003011240210181937,2.0,5.654293844446432e-05,15.0,0.00017225871944708896,5.0,0.00012031811320159267,0.0,0.0001288653015711047,8.0,0.00014858958242382482,0.0,2.892894525065616e-05,92.0,0.0011847718032200545,9.0,0.00027811236002335353,5.0,9.664897617832853e-05,20.0,0.001618705981979897,246.0,0.007438683785589178
2020-09-01,914.0,0.0,,642.0,204.0,241.0,543.0,1777.0,38.0,176.0,65.0,329.0,158.0,10.0,25.0,471.0,87.0,262.0,184.0,200.0,228.0,44.0,1898.0,433.0,151.0,2530.0,11643.0,18.0,0.0006009330899795393,0.0,0.0,0.0,,16.0,0.00042209961024821036,6.0,0.00013412510979849676,4.0,0.0001584517228501849,17.0,0.000357009483434234,56.0,0.0011683349025094546,2.0,2.498408908011214e-05,2.0,0.00011571578100262465,2.0,4.273594184756024e-05,4.0,0.0002163096133514972,2.0,0.00010388121249099258,1.0,6.574760284240037e-06,0.0,1.6436900710600092e-05,13.0,0.0003096712093877057,1.0,5.720041447288832e-05,0.0,0.00017225871944708896,1.0,0.00012097558923001668,4.0,0.00013149520568480073,2.0,0.00014990453448067285,0.0,2.892894525065616e-05,96.0,0.0012478895019487589,10.0,0.0002846871203075936,4.0,9.927888029202456e-05,68.0,0.0016634143519127292,329.0,0.0076549933989406745
2020-09-02,934.0,0.0,,651.0,209.0,248.0,570.0,1824.0,38.0,178.0,67.0,332.0,163.0,10.0,25.0,480.0,88.0,273.0,186.0,201.0,233.0,44.0,1994.0,447.0,152.0,2621.0,12001.0,20.0,0.0006140826105480194,0.0,0.0,0.0,,9.0,0.0004280168945040264,5.0,0.00013741248994061675,7.0,0.0001630540550491529,27.0,0.0003747613362016821,47.0,0.0011992362758453828,0.0,2.498408908011214e-05,2.0,0.00011703073305947266,2.0,4.4050893904408245e-05,3.0,0.00021828204143676923,5.0,0.0001071685926331126,0.0,6.574760284240037e-06,0.0,1.6436900710600092e-05,9.0,0.00031558849364352173,1.0,5.785789050131232e-05,11.0,0.000179490955759753,2.0,0.0001222905412868647,1.0,0.00013215268171322473,5.0,0.00015319191462279284,0.0,2.892894525065616e-05,96.0,0.0013110072006774632,14.0,0.0002938917847055296,1.0,9.993635632044856e-05,91.0,0.0017232446704993137,358.0,0.007890369817116468
2020-09-03,961.0,0.0,35.0,674.0,216.0,251.0,605.0,1876.0,38.0,182.0,68.0,342.0,172.0,13.0,25.0,497.0,88.0,278.0,187.0,206.0,236.0,44.0,2113.0,464.0,159.0,2693.0,12423.0,27.0,0.0006318344633154675,0.0,0.0,2.0,2.3011660994840128e-05,23.0,0.00044313884315777844,7.0,0.0001420148221395848,3.0,0.0001650264831344249,35.0,0.0003977729971965222,52.0,0.0012334250293234309,0.0,2.498408908011214e-05,4.0,0.00011966063717316867,1.0,4.470836993283225e-05,10.0,0.00022485680172100925,9.0,0.00011308587688892864,3.0,8.547188369512047e-06,0.0,1.6436900710600092e-05,17.0,0.0003267655861267298,0.0,5.785789050131232e-05,5.0,0.00018277833590187303,1.0,0.0001229480173152887,5.0,0.00013544006185534476,3.0,0.00015516434270806487,0.0,2.892894525065616e-05,119.0,0.0013892468480599198,17.0,0.0003050688771887377,7.0,0.00010453868851941658,72.0,0.0017705829445458419,422.0,0.008167824701111397
2020-09-04,988.0,0.0,,700.0,217.0,255.0,639.0,1919.0,38.0,182.0,70.0,348.0,176.0,13.0,25.0,511.0,89.0,281.0,189.0,209.0,241.0,44.0,2249.0,477.0,169.0,2789.0,12853.0,27.0,0.0006495863160829157,0.0,0.0,0.0,,26.0,0.0004602332198968026,1.0,0.0001426722981680088,4.0,0.00016765638724812094,34.0,0.00042012718216293834,43.0,0.001261696498545663,0.0,2.498408908011214e-05,0.0,0.00011966063717316867,2.0,4.6023321989680256e-05,6.0,0.00022880165789155327,4.0,0.00011571578100262465,0.0,8.547188369512047e-06,0.0,1.6436900710600092e-05,14.0,0.0003359702505246659,1.0,5.851536652973633e-05,3.0,0.00018475076398714502,2.0,0.0001242629693721367,3.0,0.00013741248994061675,5.0,0.0001584517228501849,0.0,2.892894525065616e-05,136.0,0.0014786635879255842,13.0,0.00031361606555824976,10.0,0.00011111344880365662,96.0,0.0018337006432745462,430.0,0.00845053939333372
2020-09-05,1008.0,,,740.0,221.0,259.0,660.0,1952.0,,195.0,72.0,,180.0,14.0,,518.0,,,193.0,209.0,,,2346.0,485.0,169.0,2867.0,13189.0,20.0,0.0006627358366513956,0.0,,0.0,,40.0,0.0004865322610337627,4.0,0.0001453022022817048,4.0,0.00017028629136181696,21.0,0.0004339341787598424,33.0,0.0012833932074836551,0.0,,13.0,0.0001282078255426807,2.0,4.733827404652826e-05,0.0,,4.0,0.00011834568511632066,1.0,9.204664397936052e-06,0.0,,7.0,0.0003405725827236339,0.0,,0.0,,4.0,0.0001268928734858327,0.0,0.00013741248994061675,0.0,,0.0,,97.0,0.0015424387626827125,8.0,0.00031887587378564175,0.0,0.00011111344880365662,78.0,0.0018849837734916184,336.0,0.008671451338884185
2020-09-06,1013.0,0.0,,763.0,225.0,263.0,714.0,1973.0,,195.0,72.0,,190.0,14.0,,524.0,,,193.0,209.0,,44.0,2406.0,487.0,169.0,2909.0,13420.0,5.0,0.0006660232167935157,0.0,0.0,0.0,,23.0,0.0005016542096875148,4.0,0.00014793210639540082,4.0,0.00017291619547551296,54.0,0.00046943788429473863,21.0,0.0012972002040805592,0.0,,0.0,0.0001282078255426807,0.0,4.733827404652826e-05,0.0,,10.0,0.0001249204454005607,0.0,9.204664397936052e-06,0.0,,6.0,0.0003445174388941779,0.0,,0.0,,0.0,0.0001268928734858327,0.0,0.00013741248994061675,0.0,,0.0,2.892894525065616e-05,60.0,0.0015818873243881528,2.0,0.0003201908258424898,0.0,0.00011111344880365662,42.0,0.0019125977666854266,231.0,0.008823328301450129
2020-09-07,1028.0,0.0,39.0,771.0,225.0,269.0,738.0,2013.0,38.0,196.0,75.0,357.0,202.0,14.0,25.0,549.0,90.0,291.0,201.0,212.0,246.0,45.0,2528.0,496.0,175.0,2952.0,13775.0,15.0,0.0006758853572198757,0.0,0.0,4.0,2.5641565108536142e-05,8.0,0.0005069140179149068,0.0,0.00014793210639540082,6.0,0.00017686105164605698,24.0,0.0004852173089769147,40.0,0.0013234992452175194,0.0,2.498408908011214e-05,1.0,0.0001288653015711047,3.0,4.931070213180027e-05,9.0,0.00023471894214736931,12.0,0.00013281015774164873,0.0,9.204664397936052e-06,0.0,1.6436900710600092e-05,25.0,0.00036095433960477803,1.0,5.917284255816033e-05,10.0,0.00019132552427138507,8.0,0.00013215268171322473,3.0,0.00013938491802588878,5.0,0.0001617391029923049,1.0,2.9586421279080164e-05,122.0,0.0016620993998558813,9.0,0.0003261081100983058,6.0,0.00011505830497420065,43.0,0.0019408692359076589,355.0,0.00905673229154065
2020-09-08,1048.0,0.0,,788.0,233.0,276.0,760.0,2054.0,38.0,201.0,76.0,358.0,207.0,14.0,25.0,562.0,93.0,295.0,204.0,224.0,250.0,45.0,2645.0,505.0,182.0,3047.0,14169.0,20.0,0.0006890348777883558,0.0,0.0,0.0,,17.0,0.0005180911103981148,8.0,0.00015319191462279284,7.0,0.000181463383845025,22.0,0.0004996817816022428,41.0,0.0013504557623829035,0.0,2.498408908011214e-05,5.0,0.00013215268171322473,1.0,4.996817816022428e-05,1.0,0.00023537641817579331,5.0,0.00013609753788376876,0.0,9.204664397936052e-06,0.0,1.6436900710600092e-05,13.0,0.00036950152797429005,3.0,6.114527064343235e-05,4.0,0.0001939554283850811,3.0,0.00013412510979849676,12.0,0.00014727463036697682,4.0,0.0001643690071060009,0.0,2.9586421279080164e-05,117.0,0.0017390240951814897,9.0,0.00033202539435412185,7.0,0.00011966063717316867,95.0,0.0020033294586079393,394.0,0.009315777846739709
2020-09-09,1067.0,,,812.0,237.0,280.0,815.0,2096.0,39.0,206.0,78.0,362.0,220.0,14.0,25.0,582.0,97.0,297.0,205.0,230.0,252.0,45.0,2790.0,511.0,184.0,3108.0,14591.0,19.0,0.000701526922328412,0.0,,0.0,,24.0,0.0005338705350802909,4.0,0.00015582181873648887,4.0,0.00018409328795872102,55.0,0.000535842963165563,42.0,0.0013780697555767117,1.0,2.5641565108536142e-05,5.0,0.00013544006185534476,2.0,5.1283130217072283e-05,4.0,0.00023800632228948934,13.0,0.0001446447262532808,0.0,9.204664397936052e-06,0.0,1.6436900710600092e-05,20.0,0.00038265104854277014,4.0,6.377517475712836e-05,2.0,0.0001952703804419291,1.0,0.00013478258582692076,6.0,0.00015121948653752085,2.0,0.0001656839591628489,0.0,2.9586421279080164e-05,145.0,0.0018343581193029702,6.0,0.0003359702505246659,2.0,0.00012097558923001668,61.0,0.0020434354963418033,422.0,0.009593232730734638
2020-09-10,1097.0,1.0,39.0,840.0,244.0,285.0,857.0,2145.0,39.0,209.0,80.0,372.0,228.0,14.0,26.0,597.0,98.0,299.0,211.0,242.0,256.0,45.0,2969.0,524.0,186.0,3193.0,15096.0,30.0,0.000721251203181132,1.0,6.574760284240036e-07,0.0,2.5641565108536142e-05,28.0,0.0005522798638761631,7.0,0.0001604241509354569,5.0,0.00018738066810084105,42.0,0.0005634569563593711,49.0,0.0014102860809694878,0.0,2.5641565108536142e-05,3.0,0.00013741248994061675,2.0,5.2598082273920295e-05,10.0,0.0002445810825737294,8.0,0.00014990453448067285,0.0,9.204664397936052e-06,1.0,1.7094376739024094e-05,15.0,0.0003925131889691302,1.0,6.443265078555236e-05,2.0,0.0001965853324987771,6.0,0.00013872744199746478,12.0,0.0001591091988786089,4.0,0.00016831386327654493,0.0,2.9586421279080164e-05,179.0,0.0019520463283908668,13.0,0.0003445174388941779,2.0,0.0001222905412868647,85.0,0.0020993209587578435,505.0,0.00992525812508876
2020-09-11,1116.0,,,874.0,252.0,287.0,877.0,2186.0,40.0,215.0,83.0,380.0,250.0,15.0,26.0,612.0,99.0,304.0,217.0,251.0,262.0,45.0,3146.0,533.0,190.0,3281.0,15581.0,19.0,0.0007337432477211881,0.0,,0.0,,34.0,0.0005746340488425792,8.0,0.0001656839591628489,2.0,0.00018869562015768905,20.0,0.0005766064769278512,41.0,0.001437242598134872,1.0,2.6299041136960148e-05,6.0,0.00014135734611116078,3.0,5.4570510359192307e-05,8.0,0.0002498408908011214,22.0,0.0001643690071060009,1.0,9.862140426360054e-06,0.0,1.7094376739024094e-05,15.0,0.0004023753293954902,1.0,6.509012681397637e-05,5.0,0.0001998727126408971,6.0,0.0001426722981680088,9.0,0.0001650264831344249,6.0,0.00017225871944708896,0.0,2.9586421279080164e-05,177.0,0.0020684195854219155,9.0,0.00035043472314999393,4.0,0.0001249204454005607,88.0,0.002157178849259156,485.0,0.0102441339988744
2020-09-12,1139.0,,,900.0,258.0,287.0,913.0,2242.0,,222.0,84.0,,256.0,15.0,,619.0,,,220.0,256.0,,,3238.0,544.0,190.0,3357.0,15936.0,23.0,0.0007488651963749402,0.0,,0.0,,26.0,0.0005917284255816033,6.0,0.00016962881533339293,0.0,0.00018869562015768905,36.0,0.0006002756139511154,56.0,0.0014740612557266161,0.0,,7.0,0.00014595967831012883,1.0,5.5227986387616306e-05,0.0,,6.0,0.00016831386327654493,0.0,9.862140426360054e-06,0.0,,7.0,0.00040697766159445824,0.0,,0.0,,3.0,0.0001446447262532808,5.0,0.00016831386327654493,0.0,,0.0,,92.0,0.002128907380036924,11.0,0.000357666959462658,0.0,0.0001249204454005607,76.0,0.00220714702741938,355.0,0.010477537988964922
