age_group,canton,cases,date,fatalities,sex
60 - 69,AR,0,2020-10-05,0,9
60 - 69,BE,0,2020-10-05,0,9
60 - 69,BL,0,2020-10-05,0,9
60 - 69,BS,0,2020-10-05,0,9
60 - 69,FL,0,2020-10-05,0,9
60 - 69,FR,0,2020-10-05,0,9
60 - 69,GE,0,2020-10-05,0,9
60 - 69,GL,0,2020-10-05,0,9
60 - 69,GR,0,2020-10-05,0,9
60 - 69,JU,0,2020-10-05,0,9
60 - 69,LU,0,2020-10-05,0,9
60 - 69,NE,0,2020-10-05,0,9
60 - 69,NW,0,2020-10-05,0,9
60 - 69,OW,0,2020-10-05,0,9
60 - 69,SG,0,2020-10-05,0,9
60 - 69,SH,0,2020-10-05,0,9
60 - 69,SO,0,2020-10-05,0,9
60 - 69,SZ,0,2020-10-05,0,9
60 - 69,TG,0,2020-10-05,0,9
60 - 69,TI,0,2020-10-05,0,9
60 - 69,UR,0,2020-10-05,0,9
60 - 69,VD,0,2020-10-05,0,9
60 - 69,VS,0,2020-10-05,0,9
60 - 69,ZG,0,2020-10-05,0,9
60 - 69,ZH,0,2020-10-05,0,9
70 - 79,AG,0,2020-10-05,0,9
70 - 79,AI,0,2020-10-05,0,9
70 - 79,AR,0,2020-10-05,0,9
70 - 79,BE,0,2020-10-05,0,9
70 - 79,BL,0,2020-10-05,0,9
70 - 79,BS,0,2020-10-05,0,9
70 - 79,FL,0,2020-10-05,0,9
70 - 79,FR,0,2020-10-05,0,9
70 - 79,GE,0,2020-10-05,0,9
70 - 79,GL,0,2020-10-05,0,9
70 - 79,GR,0,2020-10-05,0,9
70 - 79,JU,0,2020-10-05,0,9
70 - 79,LU,0,2020-10-05,0,9
70 - 79,NE,0,2020-10-05,0,9
70 - 79,NW,0,2020-10-05,0,9
70 - 79,OW,0,2020-10-05,0,9
70 - 79,SG,0,2020-10-05,0,9
70 - 79,SH,0,2020-10-05,0,9
70 - 79,SO,0,2020-10-05,0,9
70 - 79,SZ,1,2020-10-05,0,9
70 - 79,TG,0,2020-10-05,0,9
70 - 79,TI,0,2020-10-05,0,9
70 - 79,UR,0,2020-10-05,0,9
70 - 79,VD,0,2020-10-05,0,9
70 - 79,VS,0,2020-10-05,0,9
70 - 79,ZG,0,2020-10-05,0,9
70 - 79,ZH,0,2020-10-05,0,9
80+,AG,0,2020-10-05,0,9
80+,AI,0,2020-10-05,0,9
80+,AR,0,2020-10-05,0,9
80+,BE,0,2020-10-05,0,9
80+,BL,0,2020-10-05,0,9
80+,BS,0,2020-10-05,0,9
80+,FL,0,2020-10-05,0,9
80+,FR,0,2020-10-05,0,9
80+,GE,0,2020-10-05,0,9
80+,GL,0,2020-10-05,0,9
80+,GR,0,2020-10-05,0,9
80+,JU,0,2020-10-05,0,9
80+,LU,0,2020-10-05,0,9
80+,NE,0,2020-10-05,0,9
80+,NW,0,2020-10-05,0,9
80+,OW,0,2020-10-05,0,9
80+,SG,0,2020-10-05,0,9
80+,SH,0,2020-10-05,0,9
80+,SO,0,2020-10-05,0,9
80+,SZ,0,2020-10-05,0,9
80+,TG,0,2020-10-05,0,9
80+,TI,0,2020-10-05,0,9
80+,UR,0,2020-10-05,0,9
80+,VD,0,2020-10-05,0,9
80+,VS,0,2020-10-05,0,9
80+,ZG,0,2020-10-05,0,9
80+,ZH,0,2020-10-05,0,9
Unbekannt,AG,0,2020-10-05,0,9
Unbekannt,AI,0,2020-10-05,0,9
Unbekannt,AR,0,2020-10-05,0,9
Unbekannt,BE,0,2020-10-05,0,9
Unbekannt,BL,0,2020-10-05,0,9
Unbekannt,BS,0,2020-10-05,0,9
Unbekannt,FL,0,2020-10-05,0,9
Unbekannt,FR,0,2020-10-05,0,9
Unbekannt,GE,0,2020-10-05,0,9
Unbekannt,GL,0,2020-10-05,0,9
Unbekannt,GR,0,2020-10-05,0,9
Unbekannt,JU,0,2020-10-05,0,9
Unbekannt,LU,0,2020-10-05,0,9
Unbekannt,NE,0,2020-10-05,0,9
Unbekannt,NW,0,2020-10-05,0,9
Unbekannt,OW,0,2020-10-05,0,9
Unbekannt,SG,0,2020-10-05,0,9
Unbekannt,SH,0,2020-10-05,0,9
Unbekannt,SO,0,2020-10-05,0,9
Unbekannt,SZ,0,2020-10-05,0,9
Unbekannt,TG,0,2020-10-05,0,9
Unbekannt,TI,0,2020-10-05,0,9
Unbekannt,UR,0,2020-10-05,0,9
Unbekannt,VD,0,2020-10-05,0,9
Unbekannt,VS,0,2020-10-05,0,9
Unbekannt,ZG,0,2020-10-05,0,9
Unbekannt,ZH,0,2020-10-05,0,9
0 - 9,AG,1,2020-10-12,0,1
0 - 9,AI,0,2020-10-12,0,1
0 - 9,AR,0,2020-10-12,0,1
0 - 9,BE,0,2020-10-12,0,1
0 - 9,BL,2,2020-10-12,0,1
0 - 9,BS,3,2020-10-12,0,1
0 - 9,FL,0,2020-10-12,0,1
0 - 9,FR,1,2020-10-12,0,1
0 - 9,GE,4,2020-10-12,0,1
0 - 9,GL,0,2020-10-12,0,1
0 - 9,GR,3,2020-10-12,0,1
0 - 9,JU,0,2020-10-12,0,1
0 - 9,LU,1,2020-10-12,0,1
0 - 9,NE,0,2020-10-12,0,1
0 - 9,NW,0,2020-10-12,0,1
0 - 9,OW,0,2020-10-12,0,1
0 - 9,SG,2,2020-10-12,0,1
0 - 9,SH,0,2020-10-12,0,1
0 - 9,SO,0,2020-10-12,0,1
0 - 9,SZ,4,2020-10-12,0,1
0 - 9,TG,1,2020-10-12,0,1
0 - 9,TI,0,2020-10-12,0,1
0 - 9,UR,0,2020-10-12,0,1
0 - 9,VD,4,2020-10-12,0,1
0 - 9,VS,1,2020-10-12,0,1
0 - 9,ZG,0,2020-10-12,0,1
0 - 9,ZH,7,2020-10-12,0,1
10 - 19,AG,10,2020-10-12,0,1
10 - 19,AI,2,2020-10-12,0,1
10 - 19,AR,3,2020-10-12,0,1
10 - 19,BE,41,2020-10-12,0,1
10 - 19,BL,8,2020-10-12,0,1
10 - 19,BS,20,2020-10-12,0,1
10 - 19,FL,0,2020-10-12,0,1
10 - 19,FR,21,2020-10-12,0,1
10 - 19,GE,42,2020-10-12,0,1
10 - 19,GL,2,2020-10-12,0,1
10 - 19,GR,14,2020-10-12,0,1
10 - 19,JU,5,2020-10-12,0,1
10 - 19,LU,6,2020-10-12,0,1
10 - 19,NE,12,2020-10-12,0,1
10 - 19,NW,3,2020-10-12,0,1
10 - 19,OW,3,2020-10-12,0,1
10 - 19,SG,25,2020-10-12,0,1
10 - 19,SH,2,2020-10-12,0,1
10 - 19,SO,8,2020-10-12,0,1
10 - 19,SZ,13,2020-10-12,0,1
10 - 19,TG,6,2020-10-12,0,1
10 - 19,TI,13,2020-10-12,0,1
10 - 19,UR,2,2020-10-12,0,1
10 - 19,VD,72,2020-10-12,0,1
10 - 19,VS,16,2020-10-12,0,1
10 - 19,ZG,14,2020-10-12,0,1
10 - 19,ZH,76,2020-10-12,0,1
20 - 29,AG,52,2020-10-12,0,1
20 - 29,AI,5,2020-10-12,0,1
20 - 29,AR,6,2020-10-12,0,1
20 - 29,BE,118,2020-10-12,0,1
20 - 29,BL,12,2020-10-12,0,1
20 - 29,BS,14,2020-10-12,0,1
20 - 29,FL,2,2020-10-12,0,1
20 - 29,FR,83,2020-10-12,0,1
20 - 29,GE,107,2020-10-12,0,1
20 - 29,GL,4,2020-10-12,0,1
20 - 29,GR,37,2020-10-12,0,1
20 - 29,JU,33,2020-10-12,0,1
20 - 29,LU,41,2020-10-12,0,1
20 - 29,NE,26,2020-10-12,0,1
20 - 29,NW,8,2020-10-12,0,1
20 - 29,OW,5,2020-10-12,0,1
20 - 29,SG,81,2020-10-12,0,1
20 - 29,SH,7,2020-10-12,0,1
20 - 29,SO,14,2020-10-12,0,1
20 - 29,SZ,41,2020-10-12,0,1
20 - 29,TG,18,2020-10-12,0,1
20 - 29,TI,47,2020-10-12,0,1
20 - 29,UR,4,2020-10-12,0,1
20 - 29,VD,152,2020-10-12,0,1
20 - 29,VS,66,2020-10-12,0,1
20 - 29,ZG,31,2020-10-12,0,1
20 - 29,ZH,237,2020-10-12,0,1
30 - 39,AG,43,2020-10-12,0,1
30 - 39,AI,2,2020-10-12,0,1
30 - 39,AR,3,2020-10-12,0,1
30 - 39,BE,109,2020-10-12,0,1
30 - 39,BL,12,2020-10-12,0,1
30 - 39,BS,14,2020-10-12,0,1
30 - 39,FL,5,2020-10-12,0,1
30 - 39,FR,51,2020-10-12,0,1
30 - 39,GE,113,2020-10-12,0,1
30 - 39,GL,1,2020-10-12,0,1
30 - 39,GR,12,2020-10-12,0,1
30 - 39,JU,12,2020-10-12,0,1
30 - 39,LU,32,2020-10-12,0,1
30 - 39,NE,18,2020-10-12,0,1
30 - 39,NW,4,2020-10-12,0,1
30 - 39,OW,1,2020-10-12,0,1
30 - 39,SG,37,2020-10-12,0,1
30 - 39,SH,4,2020-10-12,0,1
30 - 39,SO,20,2020-10-12,0,1
30 - 39,SZ,37,2020-10-12,0,1
30 - 39,TG,12,2020-10-12,0,1
30 - 39,TI,22,2020-10-12,0,1
30 - 39,UR,1,2020-10-12,0,1
30 - 39,VD,147,2020-10-12,0,1
30 - 39,VS,72,2020-10-12,0,1
30 - 39,ZG,13,2020-10-12,0,1
30 - 39,ZH,220,2020-10-12,0,1
40 - 49,AG,37,2020-10-12,0,1
40 - 49,AI,4,2020-10-12,0,1
40 - 49,AR,5,2020-10-12,0,1
40 - 49,BE,56,2020-10-12,0,1
40 - 49,BL,26,2020-10-12,0,1
40 - 49,BS,15,2020-10-12,0,1
40 - 49,FL,1,2020-10-12,0,1
40 - 49,FR,49,2020-10-12,0,1
40 - 49,GE,118,2020-10-12,0,1
40 - 49,GL,0,2020-10-12,0,1
40 - 49,GR,15,2020-10-12,0,1
40 - 49,JU,15,2020-10-12,0,1
40 - 49,LU,24,2020-10-12,0,1
40 - 49,NE,23,2020-10-12,0,1
40 - 49,NW,5,2020-10-12,0,1
40 - 49,OW,2,2020-10-12,0,1
40 - 49,SG,37,2020-10-12,0,1
40 - 49,SH,3,2020-10-12,0,1
40 - 49,SO,9,2020-10-12,0,1
40 - 49,SZ,18,2020-10-12,0,1
40 - 49,TG,10,2020-10-12,0,1
40 - 49,TI,33,2020-10-12,0,1
40 - 49,UR,3,2020-10-12,0,1
40 - 49,VD,124,2020-10-12,0,1
40 - 49,VS,59,2020-10-12,0,1
40 - 49,ZG,17,2020-10-12,0,1
40 - 49,ZH,128,2020-10-12,0,1
50 - 59,AG,31,2020-10-12,0,1
50 - 59,AI,6,2020-10-12,0,1
50 - 59,AR,6,2020-10-12,0,1
50 - 59,BE,69,2020-10-12,0,1
50 - 59,BL,23,2020-10-12,0,1
50 - 59,BS,5,2020-10-12,0,1
50 - 59,FL,1,2020-10-12,0,1
50 - 59,FR,40,2020-10-12,0,1
50 - 59,GE,103,2020-10-12,0,1
50 - 59,GL,3,2020-10-12,0,1
50 - 59,GR,13,2020-10-12,0,1
50 - 59,JU,17,2020-10-12,0,1
50 - 59,LU,33,2020-10-12,0,1
50 - 59,NE,19,2020-10-12,0,1
50 - 59,NW,5,2020-10-12,0,1
50 - 59,OW,5,2020-10-12,0,1
50 - 59,SG,41,2020-10-12,0,1
50 - 59,SH,1,2020-10-12,0,1
50 - 59,SO,16,2020-10-12,0,1
50 - 59,SZ,39,2020-10-12,0,1
50 - 59,TG,26,2020-10-12,0,1
50 - 59,TI,33,2020-10-12,0,1
50 - 59,UR,1,2020-10-12,0,1
50 - 59,VD,117,2020-10-12,0,1
50 - 59,VS,73,2020-10-12,0,1
50 - 59,ZG,10,2020-10-12,0,1
50 - 59,ZH,124,2020-10-12,0,1
60 - 69,AG,24,2020-10-12,0,1
60 - 69,AI,3,2020-10-12,0,1
60 - 69,AR,2,2020-10-12,0,1
60 - 69,BE,38,2020-10-12,0,1
60 - 69,BL,7,2020-10-12,0,1
60 - 69,BS,2,2020-10-12,0,1
60 - 69,FL,3,2020-10-12,0,1
60 - 69,FR,25,2020-10-12,0,1
60 - 69,GE,45,2020-10-12,0,1
60 - 69,GL,3,2020-10-12,0,1
60 - 69,GR,10,2020-10-12,0,1
60 - 69,JU,7,2020-10-12,0,1
60 - 69,LU,15,2020-10-12,0,1
60 - 69,NE,21,2020-10-12,0,1
60 - 69,NW,6,2020-10-12,0,1
60 - 69,OW,6,2020-10-12,0,1
60 - 69,SG,29,2020-10-12,1,1
60 - 69,SH,4,2020-10-12,0,1
60 - 69,SO,6,2020-10-12,0,1
60 - 69,SZ,33,2020-10-12,0,1
60 - 69,TG,6,2020-10-12,0,1
60 - 69,TI,10,2020-10-12,0,1
60 - 69,UR,3,2020-10-12,0,1
60 - 69,VD,59,2020-10-12,0,1
60 - 69,VS,24,2020-10-12,0,1
60 - 69,ZG,5,2020-10-12,0,1
60 - 69,ZH,52,2020-10-12,0,1
70 - 79,AG,15,2020-10-12,0,1
70 - 79,AI,1,2020-10-12,0,1
70 - 79,AR,2,2020-10-12,0,1
70 - 79,BE,35,2020-10-12,0,1
70 - 79,BL,4,2020-10-12,0,1
70 - 79,BS,4,2020-10-12,0,1
70 - 79,FL,2,2020-10-12,0,1
70 - 79,FR,18,2020-10-12,2,1
70 - 79,GE,18,2020-10-12,0,1
70 - 79,GL,2,2020-10-12,0,1
70 - 79,GR,5,2020-10-12,0,1
70 - 79,JU,7,2020-10-12,0,1
70 - 79,LU,4,2020-10-12,0,1
70 - 79,NE,16,2020-10-12,0,1
70 - 79,NW,0,2020-10-12,0,1
70 - 79,OW,0,2020-10-12,0,1
70 - 79,SG,17,2020-10-12,0,1
70 - 79,SH,0,2020-10-12,0,1
70 - 79,SO,4,2020-10-12,0,1
70 - 79,SZ,24,2020-10-12,2,1
70 - 79,TG,4,2020-10-12,0,1
70 - 79,TI,3,2020-10-12,0,1
70 - 79,UR,1,2020-10-12,0,1
70 - 79,VD,25,2020-10-12,0,1
70 - 79,VS,38,2020-10-12,1,1
70 - 79,ZG,4,2020-10-12,0,1
70 - 79,ZH,30,2020-10-12,0,1
80+,AG,7,2020-10-12,1,1
80+,AI,1,2020-10-12,0,1
80+,AR,0,2020-10-12,0,1
80+,BE,13,2020-10-12,0,1
80+,BL,0,2020-10-12,0,1
80+,BS,1,2020-10-12,0,1
80+,FL,1,2020-10-12,0,1
80+,FR,9,2020-10-12,0,1
80+,GE,15,2020-10-12,1,1
80+,GL,0,2020-10-12,0,1
80+,GR,0,2020-10-12,0,1
80+,JU,11,2020-10-12,1,1
80+,LU,6,2020-10-12,0,1
80+,NE,5,2020-10-12,1,1
80+,NW,0,2020-10-12,0,1
80+,OW,3,2020-10-12,2,1
80+,SG,9,2020-10-12,0,1
80+,SH,1,2020-10-12,0,1
80+,SO,2,2020-10-12,0,1
80+,SZ,15,2020-10-12,1,1
80+,TG,2,2020-10-12,0,1
80+,TI,3,2020-10-12,0,1
80+,UR,0,2020-10-12,0,1
80+,VD,16,2020-10-12,1,1
80+,VS,21,2020-10-12,0,1
80+,ZG,3,2020-10-12,0,1
80+,ZH,20,2020-10-12,2,1
Unbekannt,AG,0,2020-10-12,0,1
Unbekannt,AI,0,2020-10-12,0,1
Unbekannt,AR,0,2020-10-12,0,1
Unbekannt,BE,0,2020-10-12,0,1
Unbekannt,BL,0,2020-10-12,0,1
Unbekannt,BS,0,2020-10-12,0,1
Unbekannt,FL,0,2020-10-12,0,1
Unbekannt,FR,0,2020-10-12,0,1
Unbekannt,GE,0,2020-10-12,0,1
Unbekannt,GL,0,2020-10-12,0,1
Unbekannt,GR,0,2020-10-12,0,1
Unbekannt,JU,0,2020-10-12,0,1
Unbekannt,LU,0,2020-10-12,0,1
Unbekannt,NE,0,2020-10-12,0,1
Unbekannt,NW,0,2020-10-12,0,1
Unbekannt,OW,0,2020-10-12,0,1
Unbekannt,SG,0,2020-10-12,0,1
Unbekannt,SH,0,2020-10-12,0,1
Unbekannt,SO,0,2020-10-12,0,1
Unbekannt,SZ,0,2020-10-12,0,1
Unbekannt,TG,0,2020-10-12,0,1
Unbekannt,TI,0,2020-10-12,0,1
Unbekannt,UR,0,2020-10-12,0,1
Unbekannt,VD,0,2020-10-12,0,1
Unbekannt,VS,0,2020-10-12,0,1
Unbekannt,ZG,0,2020-10-12,0,1
Unbekannt,ZH,0,2020-10-12,0,1
0 - 9,AG,1,2020-10-12,0,2
0 - 9,AI,0,2020-10-12,0,2
0 - 9,AR,0,2020-10-12,0,2
0 - 9,BE,2,2020-10-12,0,2
0 - 9,BL,1,2020-10-12,0,2
0 - 9,BS,1,2020-10-12,0,2
0 - 9,FL,0,2020-10-12,0,2
0 - 9,FR,1,2020-10-12,0,2
0 - 9,GE,1,2020-10-12,0,2
0 - 9,GL,0,2020-10-12,0,2
0 - 9,GR,2,2020-10-12,0,2
0 - 9,JU,0,2020-10-12,0,2
0 - 9,LU,1,2020-10-12,0,2
0 - 9,NE,0,2020-10-12,0,2
0 - 9,NW,0,2020-10-12,0,2
0 - 9,OW,0,2020-10-12,0,2
0 - 9,SG,1,2020-10-12,0,2
0 - 9,SH,0,2020-10-12,0,2
0 - 9,SO,0,2020-10-12,0,2
0 - 9,SZ,1,2020-10-12,0,2
0 - 9,TG,1,2020-10-12,0,2
0 - 9,TI,2,2020-10-12,0,2
0 - 9,UR,0,2020-10-12,0,2
0 - 9,VD,3,2020-10-12,0,2
0 - 9,VS,1,2020-10-12,0,2
0 - 9,ZG,2,2020-10-12,0,2
0 - 9,ZH,10,2020-10-12,0,2
10 - 19,AG,24,2020-10-12,0,2
10 - 19,AI,4,2020-10-12,0,2
10 - 19,AR,3,2020-10-12,0,2
10 - 19,BE,32,2020-10-12,0,2
10 - 19,BL,4,2020-10-12,0,2
10 - 19,BS,9,2020-10-12,0,2
10 - 19,FL,0,2020-10-12,0,2
10 - 19,FR,11,2020-10-12,0,2
10 - 19,GE,54,2020-10-12,0,2
10 - 19,GL,4,2020-10-12,0,2
10 - 19,GR,7,2020-10-12,0,2
10 - 19,JU,8,2020-10-12,0,2
10 - 19,LU,9,2020-10-12,0,2
10 - 19,NE,18,2020-10-12,0,2
10 - 19,NW,0,2020-10-12,0,2
10 - 19,OW,0,2020-10-12,0,2
10 - 19,SG,37,2020-10-12,0,2
10 - 19,SH,0,2020-10-12,0,2
10 - 19,SO,4,2020-10-12,0,2
10 - 19,SZ,15,2020-10-12,0,2
10 - 19,TG,5,2020-10-12,0,2
10 - 19,TI,10,2020-10-12,0,2
10 - 19,UR,1,2020-10-12,0,2
10 - 19,VD,48,2020-10-12,0,2
10 - 19,VS,33,2020-10-12,0,2
10 - 19,ZG,14,2020-10-12,0,2
10 - 19,ZH,64,2020-10-12,0,2
20 - 29,AG,35,2020-10-12,0,2
20 - 29,AI,7,2020-10-12,0,2
20 - 29,AR,2,2020-10-12,0,2
20 - 29,BE,105,2020-10-12,0,2
20 - 29,BL,11,2020-10-12,0,2
20 - 29,BS,15,2020-10-12,0,2
20 - 29,FL,6,2020-10-12,0,2
20 - 29,FR,67,2020-10-12,0,2
20 - 29,GE,122,2020-10-12,0,2
20 - 29,GL,4,2020-10-12,0,2
20 - 29,GR,21,2020-10-12,0,2
20 - 29,JU,22,2020-10-12,0,2
20 - 29,LU,27,2020-10-12,0,2
20 - 29,NE,30,2020-10-12,0,2
20 - 29,NW,2,2020-10-12,0,2
20 - 29,OW,4,2020-10-12,0,2
20 - 29,SG,59,2020-10-12,0,2
20 - 29,SH,5,2020-10-12,0,2
20 - 29,SO,12,2020-10-12,0,2
20 - 29,SZ,35,2020-10-12,0,2
20 - 29,TG,21,2020-10-12,0,2
20 - 29,TI,20,2020-10-12,0,2
20 - 29,UR,4,2020-10-12,0,2
20 - 29,VD,168,2020-10-12,0,2
20 - 29,VS,60,2020-10-12,0,2
20 - 29,ZG,27,2020-10-12,0,2
20 - 29,ZH,197,2020-10-12,0,2
30 - 39,AG,30,2020-10-12,0,2
30 - 39,AI,1,2020-10-12,0,2
30 - 39,AR,2,2020-10-12,0,2
30 - 39,BE,64,2020-10-12,0,2
30 - 39,BL,12,2020-10-12,0,2
30 - 39,BS,15,2020-10-12,0,2
30 - 39,FL,2,2020-10-12,0,2
30 - 39,FR,41,2020-10-12,0,2
30 - 39,GE,124,2020-10-12,0,2
30 - 39,GL,4,2020-10-12,0,2
30 - 39,GR,11,2020-10-12,0,2
30 - 39,JU,7,2020-10-12,0,2
30 - 39,LU,41,2020-10-12,0,2
30 - 39,NE,20,2020-10-12,0,2
30 - 39,NW,8,2020-10-12,0,2
30 - 39,OW,1,2020-10-12,0,2
30 - 39,SG,38,2020-10-12,0,2
30 - 39,SH,3,2020-10-12,0,2
30 - 39,SO,10,2020-10-12,0,2
30 - 39,SZ,25,2020-10-12,0,2
30 - 39,TG,11,2020-10-12,0,2
30 - 39,TI,21,2020-10-12,0,2
30 - 39,UR,2,2020-10-12,0,2
30 - 39,VD,125,2020-10-12,0,2
30 - 39,VS,71,2020-10-12,0,2
30 - 39,ZG,5,2020-10-12,0,2
30 - 39,ZH,182,2020-10-12,0,2
40 - 49,AG,29,2020-10-12,0,2
40 - 49,AI,2,2020-10-12,0,2
40 - 49,AR,4,2020-10-12,0,2
40 - 49,BE,65,2020-10-12,0,2
40 - 49,BL,8,2020-10-12,0,2
40 - 49,BS,6,2020-10-12,0,2
40 - 49,FL,0,2020-10-12,0,2
40 - 49,FR,54,2020-10-12,0,2
40 - 49,GE,133,2020-10-12,0,2
40 - 49,GL,0,2020-10-12,0,2
40 - 49,GR,14,2020-10-12,0,2
40 - 49,JU,13,2020-10-12,0,2
40 - 49,LU,17,2020-10-12,0,2
40 - 49,NE,31,2020-10-12,0,2
40 - 49,NW,4,2020-10-12,0,2
40 - 49,OW,0,2020-10-12,0,2
40 - 49,SG,24,2020-10-12,0,2
40 - 49,SH,2,2020-10-12,0,2
40 - 49,SO,8,2020-10-12,0,2
40 - 49,SZ,28,2020-10-12,0,2
40 - 49,TG,10,2020-10-12,0,2
40 - 49,TI,27,2020-10-12,0,2
40 - 49,UR,1,2020-10-12,0,2
40 - 49,VD,112,2020-10-12,0,2
40 - 49,VS,55,2020-10-12,0,2
40 - 49,ZG,11,2020-10-12,0,2
40 - 49,ZH,113,2020-10-12,0,2
50 - 59,AG,43,2020-10-12,0,2
50 - 59,AI,3,2020-10-12,0,2
50 - 59,AR,3,2020-10-12,0,2
50 - 59,BE,74,2020-10-12,0,2
50 - 59,BL,12,2020-10-12,0,2
50 - 59,BS,7,2020-10-12,0,2
50 - 59,FL,3,2020-10-12,0,2
50 - 59,FR,50,2020-10-12,0,2
50 - 59,GE,102,2020-10-12,0,2
50 - 59,GL,4,2020-10-12,0,2
50 - 59,GR,4,2020-10-12,0,2
50 - 59,JU,19,2020-10-12,0,2
50 - 59,LU,31,2020-10-12,0,2
50 - 59,NE,25,2020-10-12,0,2
50 - 59,NW,3,2020-10-12,0,2
50 - 59,OW,5,2020-10-12,0,2
50 - 59,SG,47,2020-10-12,0,2
50 - 59,SH,4,2020-10-12,0,2
50 - 59,SO,12,2020-10-12,0,2
50 - 59,SZ,41,2020-10-12,0,2
50 - 59,TG,21,2020-10-12,0,2
50 - 59,TI,21,2020-10-12,0,2
50 - 59,UR,2,2020-10-12,0,2
50 - 59,VD,98,2020-10-12,0,2
50 - 59,VS,74,2020-10-12,0,2
50 - 59,ZG,12,2020-10-12,0,2
50 - 59,ZH,105,2020-10-12,0,2
60 - 69,AG,21,2020-10-12,0,2
60 - 69,AI,2,2020-10-12,0,2
60 - 69,AR,4,2020-10-12,0,2
60 - 69,BE,35,2020-10-12,0,2
60 - 69,BL,5,2020-10-12,0,2
60 - 69,BS,1,2020-10-12,0,2
60 - 69,FL,4,2020-10-12,0,2
60 - 69,FR,24,2020-10-12,0,2
60 - 69,GE,36,2020-10-12,0,2
60 - 69,GL,2,2020-10-12,0,2
60 - 69,GR,6,2020-10-12,0,2
60 - 69,JU,7,2020-10-12,0,2
60 - 69,LU,19,2020-10-12,0,2
60 - 69,NE,17,2020-10-12,0,2
60 - 69,NW,9,2020-10-12,0,2
60 - 69,OW,1,2020-10-12,0,2
60 - 69,SG,42,2020-10-12,0,2
60 - 69,SH,0,2020-10-12,0,2
60 - 69,SO,7,2020-10-12,0,2
60 - 69,SZ,28,2020-10-12,0,2
60 - 69,TG,10,2020-10-12,0,2
60 - 69,TI,7,2020-10-12,0,2
60 - 69,UR,4,2020-10-12,0,2
60 - 69,VD,49,2020-10-12,0,2
60 - 69,VS,29,2020-10-12,0,2
60 - 69,ZG,10,2020-10-12,0,2
60 - 69,ZH,56,2020-10-12,0,2
70 - 79,AG,10,2020-10-12,0,2
70 - 79,AI,2,2020-10-12,0,2
70 - 79,AR,0,2020-10-12,0,2
70 - 79,BE,24,2020-10-12,0,2
70 - 79,BL,4,2020-10-12,0,2
70 - 79,BS,2,2020-10-12,0,2
70 - 79,FL,0,2020-10-12,0,2
70 - 79,FR,12,2020-10-12,0,2
70 - 79,GE,28,2020-10-12,0,2
70 - 79,GL,1,2020-10-12,0,2
70 - 79,GR,0,2020-10-12,0,2
70 - 79,JU,5,2020-10-12,0,2
70 - 79,LU,3,2020-10-12,0,2
70 - 79,NE,21,2020-10-12,0,2
70 - 79,NW,1,2020-10-12,0,2
70 - 79,OW,2,2020-10-12,0,2
70 - 79,SG,12,2020-10-12,0,2
70 - 79,SH,2,2020-10-12,0,2
70 - 79,SO,0,2020-10-12,0,2
70 - 79,SZ,23,2020-10-12,0,2
70 - 79,TG,3,2020-10-12,0,2
70 - 79,TI,3,2020-10-12,0,2
70 - 79,UR,1,2020-10-12,0,2
70 - 79,VD,30,2020-10-12,0,2
70 - 79,VS,42,2020-10-12,0,2
70 - 79,ZG,5,2020-10-12,0,2
70 - 79,ZH,32,2020-10-12,0,2
80+,AG,8,2020-10-12,0,2
80+,AI,1,2020-10-12,0,2
80+,AR,1,2020-10-12,0,2
80+,BE,22,2020-10-12,0,2
80+,BL,4,2020-10-12,0,2
80+,BS,1,2020-10-12,0,2
80+,FL,2,2020-10-12,0,2
80+,FR,19,2020-10-12,0,2
80+,GE,22,2020-10-12,2,2
80+,GL,0,2020-10-12,0,2
80+,GR,1,2020-10-12,0,2
80+,JU,15,2020-10-12,0,2
80+,LU,5,2020-10-12,0,2
80+,NE,12,2020-10-12,0,2
80+,NW,0,2020-10-12,0,2
80+,OW,10,2020-10-12,0,2
80+,SG,8,2020-10-12,1,2
80+,SH,1,2020-10-12,0,2
80+,SO,2,2020-10-12,0,2
80+,SZ,19,2020-10-12,0,2
80+,TG,2,2020-10-12,0,2
80+,TI,4,2020-10-12,0,2
80+,UR,0,2020-10-12,0,2
80+,VD,17,2020-10-12,1,2
80+,VS,47,2020-10-12,0,2
80+,ZG,2,2020-10-12,0,2
80+,ZH,27,2020-10-12,0,2
Unbekannt,AG,0,2020-10-12,0,2
Unbekannt,AI,0,2020-10-12,0,2
Unbekannt,AR,0,2020-10-12,0,2
Unbekannt,BE,0,2020-10-12,0,2
Unbekannt,BL,0,2020-10-12,0,2
Unbekannt,BS,0,2020-10-12,0,2
Unbekannt,FL,0,2020-10-12,0,2
Unbekannt,FR,0,2020-10-12,0,2
Unbekannt,GE,0,2020-10-12,0,2
Unbekannt,GL,0,2020-10-12,0,2
Unbekannt,GR,0,2020-10-12,0,2
Unbekannt,JU,0,2020-10-12,0,2
Unbekannt,LU,0,2020-10-12,0,2
Unbekannt,NE,0,2020-10-12,0,2
Unbekannt,NW,0,2020-10-12,0,2
Unbekannt,OW,0,2020-10-12,0,2
Unbekannt,SG,0,2020-10-12,0,2
Unbekannt,SH,0,2020-10-12,0,2
Unbekannt,SO,0,2020-10-12,0,2
Unbekannt,SZ,0,2020-10-12,0,2
